grid_ID,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
8153,6462860.889,400787.9195,11.89976311,NA,4,4.5
8154,6463014.78,401502.892,11.89976311,NA,50,27.5
8155,6463180.261,406127.6583,11.58993912,NA,119,119
8156,6462931.384,407000.5112,11.58993912,NA,-74,-44.5
8157,6462915.021,408113.5633,5.968523026,NA,-9,-19.5
8158,6462915.021,409338.5633,5.968523026,NA,-93,-70
8159,6462915.021,410563.5633,5.968523026,NA,-49,-45.5
8160,6462883.225,411690.3258,5.968523026,NA,12,7.5
8161,6462921.34,413027.6453,6.093823433,NA,15,-16
8162,6462915.021,414238.5633,6.093823433,NA,-113,-113
8163,6462915.021,415463.5633,6.093823433,NA,-169,-197.5
8164,6462915.021,416688.5633,6.093823433,NA,-183,-183
8165,6462851.852,417747.6671,5.245433331,NA,-246,-246
8166,6462821.827,419377.1526,5.245433331,NA,26,-117
8167,6462915.005,420363.5946,5.749184132,2.007943392,-184,-184
8168,6462915.021,421588.5633,5.749184132,2.007943392,-238,-252
8169,6462915.021,422813.5633,5.749184132,2.007943392,-245,-240.5
8170,6462915.021,424038.5633,5.749184132,2.007943392,-245,-245
8171,6462915.021,425263.5633,5.767003059,2.142848492,-196,-204
8172,6462915.021,426488.5633,5.767003059,2.142848492,-237,-237
8173,6462915.021,427713.5633,5.767003059,2.142848492,-188,-189.5
8174,6462915.021,428938.5633,5.767003059,2.142848492,-170,-170
8175,6462915.021,430163.5633,5.769265175,2.14618063,-167,-161.5
8176,6462915.021,431388.5633,5.769265175,2.14618063,-173,-173
8177,6462915.021,432613.5633,5.769265175,2.14618063,-104,-111.5
8178,6462915.727,433792.1747,5.769265175,2.14618063,-63,-63
8179,6463013.652,435010.1946,5.613305092,1.895958662,34,27.5
8180,6463033.823,436178.7792,5.613305092,1.895958662,30,17.5
8181,6463193.068,436968.145,5.613305092,1.895958662,52,129.5
8182,6462963.302,439289.4117,5.809482098,2.477119446,38,16.5
8183,6462915.021,439963.5633,5.809482098,2.477119446,-33,-19
8184,6462915.021,441188.5633,5.809482098,2.477119446,-32,-33.5
8185,6462915.021,442413.5633,5.809482098,2.477119446,-28,-30
8186,6462915.021,443638.5633,5.809482098,2.477119446,-30,-26.5
8187,6462915.021,444863.5633,6.051449776,3.187291145,-25,-27
8188,6462915.021,446088.5633,6.051449776,3.187291145,-25,-23.5
8189,6462915.021,447313.5633,6.051449776,3.187291145,-47,-38.5
8190,6462915.021,448538.5633,6.051449776,3.187291145,-69,-72.5
8191,6462915.021,449763.5633,6.435860157,4.324676037,-71,-70.5
8192,6462915.021,450988.5633,6.435860157,4.324676037,-88,-86
8193,6462915.021,452213.5633,6.435860157,4.324676037,-129,-108
8194,6462915.021,453438.5633,6.435860157,4.324676037,-106,-108.5
8195,6462915.021,454663.5633,7.059646606,6.686660767,-120,-117
8196,6462915.021,455888.5633,7.059646606,6.686660767,-130,-130
8197,6462915.021,457113.5633,7.059646606,6.686660767,-133,-133
8198,6462915.021,458338.5633,7.059646606,6.686660767,-137,-141.5
8199,6462915.021,459563.5633,7.290911674,7.598563671,-128,-134
8200,6462915.021,460788.5633,7.290911674,7.598563671,-121,-97.5
8201,6462915.021,462013.5633,7.290911674,7.598563671,-40,-44
8202,6462915.021,463238.5633,7.290911674,7.598563671,-67,-76
8203,6462915.021,464463.5633,7.3204813,8.557924271,-118,-119
8204,6462915.021,465688.5633,7.3204813,8.557924271,-160,-156.5
8205,6462915.021,466913.5633,7.3204813,8.557924271,-167,-171.5
8206,6462915.021,468138.5633,7.3204813,8.557924271,-161,-160.5
8207,6462915.021,469363.5633,7.699541092,7.503576279,-169,-164
8208,6462915.021,470588.5633,7.699541092,7.503576279,-136,-137
8209,6462915.021,471813.5633,7.693252087,6.764971256,-183,-175
8210,6462915.021,473038.5633,7.693252087,6.764971256,-120,-117.5
8211,6462915.021,474263.5633,7.693252087,6.764971256,-157,-141.5
8212,6462915.021,475488.5633,7.693252087,6.764971256,-167,-150
8213,6462915.021,476713.5633,7.324011803,NA,-91,-108.5
8214,6462890.795,477897.9779,7.324011803,NA,-37,-17
8215,6462758.991,478706.1949,7.324011803,NA,56,29.5
8216,6462930.311,495468.3192,8.575003624,NA,2,2
8217,6462861.812,495915.2636,8.575003624,NA,54,54
8218,6462870.39,497868.8183,8.575003624,NA,-275,-275
8219,6462861.778,498763.349,8.575003624,NA,-557,-557
8220,6462861.22,499988.3485,8.575003624,NA,-625,-611
8221,6462860.662,501213.3481,8.006276131,0.611190021,-601,-601
8222,6462860.104,502438.3476,8.006276131,0.611190021,-404,-197.5
8223,6462833.726,503136.9836,8.006276131,0.611190021,60,60
8224,6462864.834,512586.3744,7.129654408,5.074230194,-44,-41
8225,6462855.082,513463.3434,7.129654408,5.074230194,-54,-54
8226,6462854.524,514688.3429,7.076858997,5.584709167,-93,-76.5
8227,6462853.966,515913.3425,7.076858997,5.584709167,-104,-104
8228,6462853.408,517138.342,5.670128345,3.228671312,-87,-100
8229,6462852.85,518363.3415,5.670128345,3.228671312,1,2
8230,6462861.497,519396.2096,5.670128345,3.228671312,37,69.5
8231,6462860.552,533248.6874,0.553178608,NA,16,8.5
8232,6462656.588,533725.1261,0.553178608,NA,44,30
8233,6463850.66,371964.9457,8.426049232,1.901094437,-159,-162
8234,6463568.751,372651.7481,8.426049232,1.901094437,-171,-168
8235,6463553.021,373813.5633,8.229926109,2.044581652,-168,-166.5
8236,6463553.021,375038.5633,8.229926109,2.044581652,-160,-162
8237,6463553.021,376263.5633,8.229926109,2.044581652,-152,-151.5
8238,6463553.021,377488.5633,8.229926109,2.044581652,-151,-148.5
8239,6463553.021,378713.5633,7.974553108,2.053371906,-141,-141.5
8240,6463553.021,379938.5633,7.974553108,2.053371906,-187,-176.5
8241,6463553.021,381163.5633,7.974553108,2.053371906,-188,-191
8242,6463553.021,382388.5633,7.974553108,2.053371906,-191,-191.5
8243,6463553.021,383613.5633,7.607686043,1.893710852,-175,-170.5
8244,6463553.021,384838.5633,7.607686043,1.893710852,-149,-154
8245,6463553.021,386063.5633,7.607686043,1.893710852,-127,-123
8246,6463553.021,387288.5633,7.607686043,1.893710852,-111,-111
8247,6463553.021,388513.5633,7.121324539,1.684814572,-98,-107
8248,6463553.021,389738.5633,7.121324539,1.684814572,-79,-79
8249,6463553.021,390963.5633,7.121324539,1.684814572,-26,-26
8250,6463553.021,392188.5633,7.121324539,1.684814572,-30,-30
8251,6463553.021,393413.5633,6.77856493,NA,-2,-35
8252,6463558.853,394507.1833,6.77856493,NA,1,-31
8253,6463496.442,397554.3091,11.89976311,NA,50,50
8254,6463584.598,397970.3677,11.89976311,NA,10,30
8255,6463379.086,401067.3647,11.89976311,NA,21,13
8256,6463238.668,401402.7229,11.89976311,NA,50,27.5
8257,6463569.446,406018.682,11.58993912,NA,-27,-42.5
8258,6463554.194,406889.0566,11.58993912,NA,-85,-71.5
8259,6463553.021,408113.5633,5.968523026,NA,-38,-50
8260,6463553.021,409338.5633,5.968523026,NA,-71,-65.5
8261,6463552.616,410562.7565,5.968523026,NA,-20,-14.5
8262,6463541.22,411819.0091,5.968523026,NA,24,20
8263,6463486.348,413106.5174,6.093823433,NA,5,13.5
8264,6463490.507,414140.4397,6.093823433,NA,24,13.5
8265,6463553.021,415463.5633,6.093823433,NA,-49,-33
8266,6463553.021,416688.5633,6.093823433,NA,-221,-169.5
8267,6463563.185,417436.7546,5.245433331,NA,-100,-17.5
8268,6463537.257,419694.3246,5.749184132,2.007943392,47,-68.5
8269,6463554.152,420366.7773,5.749184132,2.007943392,-184,-199
8270,6463553.021,421588.5633,5.749184132,2.007943392,-238,-226.5
8271,6463553.021,422813.5633,5.749184132,2.007943392,-245,-240.5
8272,6463553.021,424038.5633,5.749184132,2.007943392,-245,-245
8273,6463553.021,425263.5633,5.767003059,2.142848492,-196,-204
8274,6463553.021,426488.5633,5.767003059,2.142848492,-237,-237
8275,6463553.021,427713.5633,5.767003059,2.142848492,-188,-189.5
8276,6463553.021,428938.5633,5.767003059,2.142848492,-170,-170
8277,6463553.021,430163.5633,5.769265175,2.14618063,-156,-161.5
8278,6463553.021,431388.5633,5.769265175,2.14618063,-173,-173
8279,6463553.021,432613.5633,5.769265175,2.14618063,-104,-111.5
8280,6463553.021,433838.5633,5.769265175,2.14618063,-63,-63
8281,6463553.021,435063.5633,5.613305092,1.895958662,21,21
8282,6463553.021,436288.5633,5.613305092,1.895958662,30,-16
8283,6463608.202,437180.5652,5.613305092,1.895958662,-3,-3
8284,6463523.64,439276.2438,5.809482098,2.477119446,32,35
8285,6463553.021,439963.5633,5.809482098,2.477119446,-41,-27
8286,6463553.021,441188.5633,5.809482098,2.477119446,-34,-34
8287,6463553.021,442413.5633,5.809482098,2.477119446,-29,-30.5
8288,6463553.021,443638.5633,5.809482098,2.477119446,-32,-32
8289,6463553.021,444863.5633,6.051449776,3.187291145,-32,-32
8290,6463553.021,446088.5633,6.051449776,3.187291145,-28,-28
8291,6463553.021,447313.5633,6.051449776,3.187291145,-45,-37
8292,6463553.021,448538.5633,6.051449776,3.187291145,-39,-39
8293,6463553.021,449763.5633,6.435860157,4.324676037,-76,-72.5
8294,6463553.021,450988.5633,6.435860157,4.324676037,-86,-90
8295,6463553.021,452213.5633,6.435860157,4.324676037,-97,-95.5
8296,6463553.021,453438.5633,6.435860157,4.324676037,-106,-106
8297,6463553.021,454663.5633,7.059646606,6.686660767,-118,-116
8298,6463553.021,455888.5633,7.059646606,6.686660767,-129,-132.5
8299,6463553.021,457113.5633,7.059646606,6.686660767,-121,-123.5
8300,6463553.021,458338.5633,7.059646606,6.686660767,-121,-119.5
8301,6463553.021,459563.5633,7.290911674,7.598563671,-78,-94
8302,6463553.021,460788.5633,7.290911674,7.598563671,-39,-33
8303,6463553.021,462013.5633,7.290911674,7.598563671,-15,-16.5
8304,6463553.021,463238.5633,7.290911674,7.598563671,-45,-43
8305,6463553.021,464463.5633,7.3204813,8.557924271,-39,-43
8306,6463553.021,465688.5633,7.3204813,8.557924271,-65,-75
8307,6463553.021,466913.5633,7.3204813,8.557924271,-111,-107.5
8308,6463553.021,468138.5633,7.3204813,8.557924271,-120,-123.5
8309,6463553.021,469363.5633,7.699541092,7.503576279,-138,-135.5
8310,6463553.021,470588.5633,7.699541092,7.503576279,-120,-108.5
8311,6463553.021,471813.5633,7.693252087,6.764971256,-144,-140
8312,6463553.021,473038.5633,7.693252087,6.764971256,-90,-76
8313,6463553.021,474263.5633,7.693252087,6.764971256,-140,-113
8314,6463553.021,475488.5633,7.693252087,6.764971256,-169,-150
8315,6463553.021,476713.5633,7.324011803,NA,-45,-71.5
8316,6463491.555,477538.6553,7.324011803,NA,2,12.5
8317,6463274.694,495667.7085,8.575003624,NA,221,122
8318,6463265.316,495745.7092,8.575003624,NA,221,122
8319,6464279.567,371853.3308,8.426049232,1.901094437,-183,-183
8320,6464191.021,372588.5633,8.426049232,1.901094437,-186,-186
8321,6464191.021,373813.5633,8.229926109,2.044581652,-174,-174
8322,6464191.021,375038.5633,8.229926109,2.044581652,-153,-160
8323,6464191.021,376263.5633,8.229926109,2.044581652,-98,-98
8324,6464191.021,377488.5633,8.229926109,2.044581652,-167,-156.5
8325,6464191.021,378713.5633,7.974553108,2.053371906,-178,-181.5
8326,6464191.021,379938.5633,7.974553108,2.053371906,-195,-190.5
8327,6464191.021,381163.5633,7.974553108,2.053371906,-194,-197
8328,6464191.021,382388.5633,7.974553108,2.053371906,-187,-190.5
8329,6464191.021,383613.5633,7.607686043,1.893710852,-175,-171.5
8330,6464191.021,384838.5633,7.607686043,1.893710852,-148,-153.5
8331,6464191.021,386063.5633,7.607686043,1.893710852,-130,-129
8332,6464191.021,387288.5633,7.607686043,1.893710852,-115,-118
8333,6464191.021,388513.5633,7.121324539,1.684814572,-105,-107
8334,6464191.021,389738.5633,7.121324539,1.684814572,-133,-124
8335,6464191.021,390963.5633,7.121324539,1.684814572,-70,-48.5
8336,6464191.021,392188.5633,7.121324539,1.684814572,-2,-4
8337,6464183.488,393423.9932,6.77856493,NA,-2,-51.5
8338,6464197.063,394527.2659,6.77856493,NA,1,-31
8339,6464463.674,395260.3478,6.77856493,NA,45,84.5
8340,6463901.578,397661.5461,11.89976311,NA,50,172.5
8341,6464005.335,398132.5509,11.89976311,NA,10,30
8342,6464204.507,405877.4755,11.58993912,NA,-45,-45
8343,6464191.021,406888.5633,11.58993912,NA,-98,-98
8344,6464191.021,408113.5633,5.968523026,NA,-47,-47
8345,6464191.021,409338.5633,5.968523026,NA,-18,-18
8346,6464186.33,410520.0978,5.968523026,NA,2,1.5
8347,6464028.784,411834.0583,5.968523026,NA,13,18.5
8348,6463925.923,413459.2227,6.093823433,NA,5,5
8349,6463961.534,414441.6333,6.093823433,NA,24,108
8350,6464174.466,415508.8671,6.093823433,NA,30,18.5
8351,6464152.636,416645.418,6.093823433,NA,47,37.5
8352,6464104.027,417425.7587,5.245433331,NA,24,103
8353,6464241.173,419639.1436,5.749184132,2.007943392,43,96.5
8354,6464190.344,420364.9135,5.749184132,2.007943392,-64,-115
8355,6464191.021,421588.5633,5.749184132,2.007943392,-246,-224
8356,6464191.021,422813.5633,5.749184132,2.007943392,-212,-200.5
8357,6464191.021,424038.5633,5.749184132,2.007943392,-258,-237
8358,6464188.958,425265.6042,5.767003059,2.142848492,-14,-18.5
8359,6464191.021,426488.5633,5.767003059,2.142848492,-116,-91
8360,6464191.021,427713.5633,5.767003059,2.142848492,-202,-187.5
8361,6464191.021,428938.5633,5.767003059,2.142848492,-145,-151.5
8362,6464191.021,430163.5633,5.769265175,2.14618063,-142,-142.5
8363,6464191.021,431388.5633,5.769265175,2.14618063,-176,-166
8364,6464191.021,432613.5633,5.769265175,2.14618063,-133,-124.5
8365,6464191.021,433838.5633,5.769265175,2.14618063,-90,-90
8366,6464191.021,435063.5633,5.613305092,1.895958662,-68,-72
8367,6464191.021,436288.5633,5.613305092,1.895958662,-62,-62
8368,6464225.225,437428.9468,5.613305092,1.895958662,-3,24
8369,6464335.135,438863.7537,5.613305092,1.895958662,103,103
8370,6464191.021,439963.5633,5.809482098,2.477119446,-41,-27
8371,6464191.021,441188.5633,5.809482098,2.477119446,-34,-34
8372,6464191.021,442413.5633,5.809482098,2.477119446,-29,-30.5
8373,6464191.021,443638.5633,5.809482098,2.477119446,-32,-32
8374,6464191.021,444863.5633,6.051449776,3.187291145,-32,-32
8375,6464191.021,446088.5633,6.051449776,3.187291145,-28,-28
8376,6464191.021,447313.5633,6.051449776,3.187291145,-45,-37
8377,6464191.021,448538.5633,6.051449776,3.187291145,-39,-39
8378,6464191.021,449763.5633,6.435860157,4.324676037,-76,-72.5
8379,6464191.021,450988.5633,6.435860157,4.324676037,-86,-86
8380,6464191.021,452213.5633,6.435860157,4.324676037,-97,-97
8381,6464191.021,453438.5633,6.435860157,4.324676037,-106,-106
8382,6464191.021,454663.5633,7.059646606,6.686660767,-118,-118
8383,6464191.021,455888.5633,7.059646606,6.686660767,-129,-121.5
8384,6464191.021,457113.5633,7.059646606,6.686660767,-121,-121
8385,6464191.021,458338.5633,7.059646606,6.686660767,-110,-115.5
8386,6464191.021,459563.5633,7.290911674,7.598563671,-33,-33
8387,6464191.021,460788.5633,7.290911674,7.598563671,-54,-54
8388,6464191.021,462013.5633,7.290911674,7.598563671,-22,-22
8389,6464191.021,463238.5633,7.290911674,7.598563671,-40,-40
8390,6464191.021,464463.5633,7.3204813,8.557924271,-32,-32
8391,6464191.021,465688.5633,7.3204813,8.557924271,-43,-43
8392,6464191.021,466913.5633,7.3204813,8.557924271,-55,-55
8393,6464191.021,468138.5633,7.3204813,8.557924271,-78,-78
8394,6464191.021,469363.5633,7.699541092,7.503576279,-113,-113
8395,6464191.021,470588.5633,7.699541092,7.503576279,-122,-122
8396,6464191.021,471813.5633,7.693252087,6.764971256,-57,-57
8397,6464191.021,473038.5633,7.693252087,6.764971256,7,25
8398,6464191.021,474263.5633,7.693252087,6.764971256,-107,-107
8399,6464191.021,475488.5633,7.693252087,6.764971256,-156,-152.5
8400,6464176.909,476678.7921,7.324011803,NA,7,-54.5
8401,6463977.528,477397.2644,7.324011803,NA,2,2
8402,6464862.241,371701.7006,8.426049232,1.901094437,-183,-183.5
8403,6464829.021,372588.5633,8.426049232,1.901094437,-186,-186
8404,6464829.021,373813.5633,8.229926109,2.044581652,-174,-174
8405,6464829.021,375038.5633,8.229926109,2.044581652,-153,-160
8406,6464829.021,376263.5633,8.229926109,2.044581652,-98,-98
8407,6464829.021,377488.5633,8.229926109,2.044581652,-167,-156.5
8408,6464829.021,378713.5633,7.974553108,2.053371906,-178,-178
8409,6464829.021,379938.5633,7.974553108,2.053371906,-195,-195
8410,6464829.021,381163.5633,7.974553108,2.053371906,-189,-191.5
8411,6464829.021,382388.5633,7.974553108,2.053371906,-177,-177
8412,6464829.021,383613.5633,7.607686043,1.893710852,-174,-174
8413,6464829.021,384838.5633,7.607686043,1.893710852,-144,-150.5
8414,6464829.021,386063.5633,7.607686043,1.893710852,-130,-130
8415,6464829.021,387288.5633,7.607686043,1.893710852,-118,-121.5
8416,6464829.021,388513.5633,7.121324539,1.684814572,-112,-105.5
8417,6464826.488,389732.3675,7.121324539,1.684814572,-115,-95.5
8418,6464806.107,391029.7675,7.121324539,1.684814572,30,16
8419,6464808.128,391979.438,7.121324539,1.684814572,1,28
8420,6464794.271,393692.8372,6.77856493,NA,2,33.5
8421,6464823.815,394599.6044,6.77856493,NA,-2,-29
8422,6464856.684,395325.2781,6.77856493,NA,45,94
8423,6464845.765,405801.7384,11.58993912,NA,-45,-18.5
8424,6464829.021,406888.5633,11.58993912,NA,-98,-86
8425,6464828.629,408112.828,5.968523026,NA,-47,-44.5
8426,6464820.256,409327.4144,5.968523026,NA,-18,-21.5
8427,6464833.672,410488.55,5.968523026,NA,2,2
8428,6464606.505,415707.6065,6.093823433,NA,7,18.5
8429,6464551.875,416419.9341,6.093823433,NA,28,37.5
8430,6464817.372,420445.7932,5.749184132,2.007943392,-84,-34
8431,6464829.021,421588.5633,5.749184132,2.007943392,-187,-187
8432,6464829.021,422813.5633,5.749184132,2.007943392,-246,-232
8433,6464777.981,423938.671,5.749184132,2.007943392,101,101
8434,6464598.28,425446.0969,5.767003059,2.142848492,-23,-23
8435,6464779.707,426593.2975,5.767003059,2.142848492,30,30
8436,6464829.021,427713.5633,5.767003059,2.142848492,-22,-39.5
8437,6464829.021,428938.5633,5.767003059,2.142848492,-94,-94
8438,6464829.021,430163.5633,5.769265175,2.14618063,-127,-129
8439,6464829.021,431388.5633,5.769265175,2.14618063,-173,-173
8440,6464829.021,432613.5633,5.769265175,2.14618063,-162,-148
8441,6464829.021,433838.5633,5.769265175,2.14618063,-140,-135
8442,6464829.021,435063.5633,5.613305092,1.895958662,-126,-118.5
8443,6464829.021,436288.5633,5.613305092,1.895958662,-103,-104
8444,6464829.021,437513.5633,5.613305092,1.895958662,-76,-69.5
8445,6464857.952,438717.6864,5.613305092,1.895958662,13,-7.5
8446,6464829.021,439963.5633,5.809482098,2.477119446,-41,-42
8447,6464829.021,441188.5633,5.809482098,2.477119446,-34,-33
8448,6464829.021,442413.5633,5.809482098,2.477119446,-17,-23
8449,6464829.021,443638.5633,5.809482098,2.477119446,-37,-38
8450,6464829.021,444863.5633,6.051449776,3.187291145,-39,-40
8451,6464829.021,446088.5633,6.051449776,3.187291145,-34,-32.5
8452,6464829.021,447313.5633,6.051449776,3.187291145,-40,-35
8453,6464829.021,448538.5633,6.051449776,3.187291145,-52,-54
8454,6464829.021,449763.5633,6.435860157,4.324676037,-68,-66
8455,6464829.021,450988.5633,6.435860157,4.324676037,-80,-84
8456,6464829.021,452213.5633,6.435860157,4.324676037,-106,-96
8457,6464829.021,453438.5633,6.435860157,4.324676037,-102,-101.5
8458,6464829.021,454663.5633,7.059646606,6.686660767,-91,-95.5
8459,6464829.021,455888.5633,7.059646606,6.686660767,-114,-116.5
8460,6464829.021,457113.5633,7.059646606,6.686660767,-125,-123
8461,6464829.021,458338.5633,7.059646606,6.686660767,-110,-94.5
8462,6464829.021,459563.5633,7.290911674,7.598563671,-33,-42
8463,6464829.021,460788.5633,7.290911674,7.598563671,-54,-58
8464,6464829.021,462013.5633,7.290911674,7.598563671,-22,-23.5
8465,6464829.021,463238.5633,7.290911674,7.598563671,-40,-44
8466,6464829.021,464463.5633,7.3204813,8.557924271,-32,-37
8467,6464829.021,465688.5633,7.3204813,8.557924271,-43,-36
8468,6464829.021,466913.5633,7.3204813,8.557924271,-55,-57.5
8469,6464829.021,468138.5633,7.3204813,8.557924271,-78,-82.5
8470,6464829.021,469363.5633,7.699541092,7.503576279,-113,-107
8471,6464829.021,470588.5633,7.699541092,7.503576279,-122,-122
8472,6464829.021,471813.5633,7.693252087,6.764971256,-57,-85
8473,6464829.021,473038.5633,7.693252087,6.764971256,7,25
8474,6464829.021,474263.5633,7.693252087,6.764971256,-107,-88
8475,6464829.021,475488.5633,7.693252087,6.764971256,-156,-152.5
8476,6464808.654,476488.8572,7.324011803,NA,-116,-54.5
8477,6465487.467,371538.9974,8.426049232,1.901094437,-181,-178
8478,6465467.021,372588.5633,8.426049232,1.901094437,-180,-179
8479,6465467.021,373813.5633,8.229926109,2.044581652,-172,-167
8480,6465467.021,375038.5633,8.229926109,2.044581652,-159,-163
8481,6465467.021,376263.5633,8.229926109,2.044581652,-130,-128.5
8482,6465467.021,377488.5633,8.229926109,2.044581652,-164,-152
8483,6465467.021,378713.5633,7.974553108,2.053371906,-183,-185
8484,6465467.021,379938.5633,7.974553108,2.053371906,-188,-187
8485,6465467.021,381163.5633,7.974553108,2.053371906,-189,-189.5
8486,6465467.021,382388.5633,7.974553108,2.053371906,-177,-181.5
8487,6465467.021,383613.5633,7.607686043,1.893710852,-174,-174
8488,6465467.021,384838.5633,7.607686043,1.893710852,-144,-150.5
8489,6465467.021,386063.5633,7.607686043,1.893710852,-130,-130
8490,6465467.021,387288.5633,7.607686043,1.893710852,-118,-121.5
8491,6465467.021,388513.5633,7.121324539,1.684814572,-112,-112
8492,6465470.309,389693.8327,7.121324539,1.684814572,-115,-115
8493,6465388.312,391193.3673,7.121324539,1.684814572,2,16
8494,6465300.174,391931.1099,7.121324539,1.684814572,1,1
8495,6465354.405,393869.8515,6.77856493,NA,2,2
8496,6465476.63,394615.529,6.77856493,NA,-2,2.5
8497,6465663.921,395400.3762,6.77856493,NA,10,32
8498,6465472.551,405709.8694,11.58993912,NA,4,-22.5
8499,6465467.021,406888.5633,11.58993912,NA,-122,-100.5
8500,6465438.086,407824.1939,5.968523026,NA,-39,-55
8501,6465158.181,409017.8548,5.968523026,NA,-35,-35
8502,6465325.518,410663.9502,5.968523026,NA,-42,-19.5
8503,6465459.636,420532.2842,5.749184132,2.007943392,-84,-34
8504,6465467.021,421588.5633,5.749184132,2.007943392,-187,-168.5
8505,6465467.021,422813.5633,5.749184132,2.007943392,-246,-232
8506,6465389.619,423609.536,5.749184132,2.007943392,4,4
8507,6465201.249,426912.2493,5.767003059,2.142848492,-6,12
8508,6465349.715,427794.1956,5.767003059,2.142848492,-57,-39.5
8509,6465462.259,428947.1769,5.767003059,2.142848492,-94,-94
8510,6465467.021,430163.5633,5.769265175,2.14618063,-127,-127
8511,6465467.021,431388.5633,5.769265175,2.14618063,-173,-158.5
8512,6465467.021,432613.5633,5.769265175,2.14618063,-162,-162
8513,6465467.021,433838.5633,5.769265175,2.14618063,-141,-140.5
8514,6465467.021,435063.5633,5.613305092,1.895958662,-123,-123
8515,6465467.021,436288.5633,5.613305092,1.895958662,-109,-109
8516,6465467.021,437513.5633,5.613305092,1.895958662,-106,-98
8517,6465467.021,438738.5633,5.613305092,1.895958662,-61,-61
8518,6465467.021,439963.5633,5.809482098,2.477119446,-54,-50.5
8519,6465467.021,441188.5633,5.809482098,2.477119446,-32,-32
8520,6465467.021,442413.5633,5.809482098,2.477119446,-27,-26.5
8521,6465467.021,443638.5633,5.809482098,2.477119446,-48,-48
8522,6465467.021,444863.5633,6.051449776,3.187291145,-39,-39
8523,6465467.021,446088.5633,6.051449776,3.187291145,-34,-34
8524,6465467.021,447313.5633,6.051449776,3.187291145,-35,-32
8525,6465467.021,448538.5633,6.051449776,3.187291145,-10,-10
8526,6465467.021,449763.5633,6.435860157,4.324676037,-60,-55
8527,6465467.021,450988.5633,6.435860157,4.324676037,-78,-80.5
8528,6465467.021,452213.5633,6.435860157,4.324676037,-92,-87.5
8529,6465467.021,453438.5633,6.435860157,4.324676037,-90,-91
8530,6465467.021,454663.5633,7.059646606,6.686660767,-92,-93
8531,6465467.021,455888.5633,7.059646606,6.686660767,-95,-98
8532,6465467.021,457113.5633,7.059646606,6.686660767,-113,-107.5
8533,6465467.021,458338.5633,7.059646606,6.686660767,-89,-60.5
8534,6465467.021,459563.5633,7.290911674,7.598563671,-55,-50.5
8535,6465443.472,460757.6751,7.290911674,7.598563671,17,22.5
8536,6465295.273,461896.7116,7.290911674,7.598563671,35,40
8537,6465322.946,463270.799,7.290911674,7.598563671,37,38
8538,6465256.959,464514.237,7.3204813,8.557924271,52,53
8539,6465231.322,465609.0146,7.3204813,8.557924271,55,55
8540,6465237.185,467059.0981,7.3204813,8.557924271,58,58
8541,6465447.467,468192.1348,7.3204813,8.557924271,3,-20
8542,6465467.021,469363.5633,7.699541092,7.503576279,-87,-76.5
8543,6465467.021,470588.5633,7.699541092,7.503576279,-113,-116
8544,6465467.021,471813.5633,7.693252087,6.764971256,-53,-68.5
8545,6465467.021,473038.5633,7.693252087,6.764971256,1,1
8546,6465467.021,474263.5633,7.693252087,6.764971256,-124,-108.5
8547,6465467.021,475488.5633,7.693252087,6.764971256,-161,-153.5
8548,6465477.982,476450.7387,7.324011803,NA,-62,-10
8549,6466336.552,370705.5387,8.426049232,1.901094437,-176,-173
8550,6466114.573,371390.5398,8.426049232,1.901094437,-180,-180
8551,6466105.021,372588.5633,8.426049232,1.901094437,-182,-180.5
8552,6466105.021,373813.5633,8.229926109,2.044581652,-168,-168
8553,6466105.021,375038.5633,8.229926109,2.044581652,-166,-163.5
8554,6466105.021,376263.5633,8.229926109,2.044581652,-164,-164
8555,6466105.021,377488.5633,8.229926109,2.044581652,-169,-163.5
8556,6466105.021,378713.5633,7.974553108,2.053371906,-183,-183
8557,6466105.021,379938.5633,7.974553108,2.053371906,-182,-182.5
8558,6466105.021,381163.5633,7.974553108,2.053371906,-169,-159.5
8559,6466105.021,382388.5633,7.974553108,2.053371906,-162,-155.5
8560,6466105.021,383613.5633,7.607686043,1.893710852,-165,-162.5
8561,6466105.021,384838.5633,7.607686043,1.893710852,-126,-137.5
8562,6466105.021,386063.5633,7.607686043,1.893710852,-124,-125.5
8563,6466105.021,387288.5633,7.607686043,1.893710852,-111,-114
8564,6466105.021,388513.5633,7.121324539,1.684814572,-124,-120
8565,6466105.021,389738.5633,7.121324539,1.684814572,-111,-110
8566,6466123.52,390972.7972,7.121324539,1.684814572,36,21.5
8567,6466048.555,391623.5821,7.121324539,1.684814572,7,36.5
8568,6465848.407,393969.72,6.77856493,NA,105,56
8569,6466088.451,394733.4278,6.77856493,NA,-2,2.5
8570,6466140.497,395732.5612,6.77856493,NA,54,54
8571,6466277.487,404770.6518,11.58993912,NA,15,11.5
8572,6466105.808,405665.5692,11.58993912,NA,7,7
8573,6466105.021,406888.5633,11.58993912,NA,-48,-23.5
8574,6466105.894,407748.2004,5.968523026,NA,-20,-9
8575,6466077.183,420635.1182,5.749184132,2.007943392,-28,9.5
8576,6466105.021,421588.5633,5.749184132,2.007943392,-94,-72.5
8577,6466105.021,422813.5633,5.749184132,2.007943392,-234,-238
