grid_ID,cell_length,cell_area,dist_shore_m,num_trks,trk_length_sum_m,trk_length_sum_km,stand_trk_length_m,X,adjusted_count_sum,count_sum,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
9861,3709.606602,778329.6756,604.4266531,0,0,0,0,9861,181.3564801,5,6488433.776,443636.2025,5.483438969,2.648145437,-66,-66
9868,3204.465938,535436.3793,237.1564045,0,0,0,0,9868,0,0,6489071.691,431552.7599,7.272165775,NA,15,8
9869,3315.878001,604887.5507,412.1142615,0,0,0,0,9869,70.84573803,1,6489078.974,432478.7065,7.272165775,NA,-24,-10.5
9870,3190.889406,611210.4492,283.9531291,0,0,0,0,9870,142.0183888,5,6489064.704,433966.6528,7.272165775,NA,4,-24
9871,3726,781550,1202.084887,1,233.7859906,0.233785991,0.000299131,9871,96.56716639,2,6489073.021,435063.5633,5.967429161,2.614058018,-91,-83
9872,3726,781550,2247.803459,3,1969.509905,1.969509905,0.002520005,9872,81.47294737,11,6489073.021,436288.5633,5.967429161,2.614058018,-85,-88.5
9873,3726,781550,2880.141799,546,321363.0574,321.3630574,0.411186818,9873,422.622218,36,6489073.021,437513.5633,5.967429161,2.614058018,-96,-95.5
9874,3726,781550,2568.193572,1265,711041.0703,711.0410703,0.909783213,9874,160.7307217,20,6489073.021,438738.5633,5.967429161,2.614058018,-82,-77
9875,3726,781550,1444.839925,3,893.7087963,0.893708796,0.001143508,9875,51.09544581,2,6489073.021,439963.5633,5.483438969,2.648145437,-47,-49.5
9876,3726,781550,584.7432641,0,0,0,0,9876,189.2850152,7,6489073.021,441188.5633,5.483438969,2.648145437,-33,-35
9877,3726,781550,959.4116728,0,0,0,0,9877,23.92789059,2,6489073.021,442413.5633,5.483438969,2.648145437,-76,-68
9878,3884.970862,673480.4336,184.363108,0,0,0,0,9878,185.6351974,3,6489052.863,443604.7217,5.483438969,2.648145437,-51,-35
9885,3076.75918,181030.8741,61.94908853,0,0,0,0,9885,0,0,6489653.011,431688.4658,9.876173019,NA,15,15
9886,3768.060786,635239.8778,414.1095752,0,0,0,0,9886,0,0,6489730.328,432535.7622,9.876173019,NA,1,7
9887,3697.592333,624285.6006,311.1681645,0,0,0,0,9887,66.33360099,2,6489745.995,433940.3851,9.876173019,NA,-11,-35
9888,3726,781550,1360.606452,3,1700.050464,1.700050464,0.002175229,9888,104.9160845,7,6489711.021,435063.5633,6.056911945,3.11247611,-85,-81.5
9889,3726,781550,1969.868585,2,496.8850697,0.49688507,0.000635769,9889,30.45352204,6,6489711.021,436288.5633,6.056911945,3.11247611,-75,-75
9890,3726,781550,2313.942967,541,324809.8234,324.8098234,0.415596985,9890,245.6350016,13,6489711.021,437513.5633,6.056911945,3.11247611,-94,-93
9891,3726,781550,2824.015433,1163,705077.2009,705.0772009,0.902152391,9891,174.961072,18,6489711.021,438738.5633,6.056911945,3.11247611,-85,-83.5
9892,3726,781550,1849.116316,26,8346.604735,8.346604735,0.010679553,9892,100.5554912,5,6489711.021,439963.5633,5.823882103,3.227885723,-56,-63.5
9893,3726,781550,1205.161588,0,0,0,0,9893,0,0,6489711.021,441188.5633,5.823882103,3.227885723,-29,-37.5
9894,3726,781550,992.1379131,0,0,0,0,9894,77.53508706,3,6489711.021,442413.5633,5.823882103,3.227885723,-77,-79.5
9895,3940.104601,721376.8128,161.336911,0,0,0,0,9895,177.2957945,3,6489730.799,443640.1024,5.823882103,3.227885723,-22,-9
9902,1717.906986,116440.3621,149.7278878,0,0,0,0,9902,0,0,6490227.25,431859.3684,9.876173019,NA,15,15
9903,3469.931404,424556.0125,198.6138874,0,0,0,0,9903,0,0,6490279.703,432383.4802,9.876173019,NA,1,7
9904,4030.758678,626331.8079,350.7614769,0,0,0,0,9904,0,0,6490350.043,433952.9938,9.876173019,NA,-11,-35
9905,3726,781550,1430.866038,3,2207.119329,2.207119329,0.002824028,9905,0,0,6490349.021,435063.5633,6.056911945,3.11247611,-85,-81.5
9906,3726,781550,1332.400688,0,0,0,0,9906,60.9529279,5,6490349.021,436288.5633,6.056911945,3.11247611,-75,-75
9907,3726,781550,1796.534255,523,328844.6193,328.8446193,0.420759541,9907,179.5432945,20,6490349.021,437513.5633,6.056911945,3.11247611,-94,-93
9908,3726,781550,2763.776848,1118,685158.9649,685.1589649,0.876666835,9908,208.6227393,21,6490349.021,438738.5633,6.056911945,3.11247611,-85,-85
9909,3726,781550,2314.138476,42,27120.5917,27.1205917,0.034701032,9909,116.4016847,10,6490349.021,439963.5633,5.823882103,3.227885723,-56,-56
9910,3726,781550,1837.659441,0,0,0,0,9910,259.4967744,9,6490349.021,441188.5633,5.823882103,3.227885723,-29,-29
9911,3726,781550,1107.457965,0,0,0,0,9911,111.3161751,6,6490349.021,442413.5633,5.823882103,3.227885723,-77,-77.5
9912,4311.500024,473316.653,65.45822011,0,0,0,0,9912,70.84573803,1,6490308.555,443462.5344,5.823882103,3.227885723,-22,-22
9918,870.585782,31602.20143,64.27271543,0,0,0,0,9918,0,0,6490725.426,432156.8481,9.876173019,NA,61,63
9919,3615.291264,712519.7352,529.3027222,1,12.15944367,0.012159444,1.71E-05,9919,0,0,6490994.711,433891.5556,9.876173019,NA,-43,-59.5
9920,3726,781550,969.8058071,3,2213.967986,2.213967986,0.002832791,9920,35.7427294,2,6490987.021,435063.5633,6.056911945,3.11247611,-75,-76.5
9921,3726,781550,695.9087208,0,0,0,0,9921,95.76070981,12,6490987.021,436288.5633,6.056911945,3.11247611,-57,-67
9922,3726,781550,1383.772599,539,347049.6685,347.0496685,0.444053059,9922,135.2978176,17,6490987.021,437513.5633,6.056911945,3.11247611,-77,-81.5
9923,3726,781550,2506.56722,947,657006.5164,657.0065164,0.840645533,9923,123.4658566,21,6490987.021,438738.5633,6.056911945,3.11247611,-88,-87.5
9924,3726,781550,2844.978498,49,40531.37487,40.53137487,0.051860246,9924,64.76527132,7,6490987.021,439963.5633,5.823882103,3.227885723,-62,-68.5
9925,3726,781550,2312.360135,0,0,0,0,9925,124.7153092,4,6490987.021,441188.5633,5.823882103,3.227885723,-21,-38
9926,3726,781550,1106.616489,0,0,0,0,9926,62.32689096,6,6490987.021,442413.5633,5.823882103,3.227885723,-78,-80.5
9927,3501.942968,522184.9812,286.3117514,0,0,0,0,9927,130.4215343,2,6490985.193,443445.0985,5.823882103,3.227885723,1,-22.5
9933,1636.81562,107931.8416,88.57980798,0,0,0,0,9933,0,0,6491730.42,431338.2978,9.876173019,NA,13,39.5
9934,1830.080983,167120.9072,145.8187429,0,0,0,0,9934,0,0,6491704.469,433069.6343,9.876173019,NA,28,-13.5
9935,3726,781550,688.1195682,3,1266.040496,1.266040496,0.00161991,9935,114.3526428,3,6491625.021,433838.5633,9.876173019,NA,-90,-90
9936,3608.733112,759169.5618,538.8608496,2,959.1050396,0.95910504,0.001263361,9936,0,0,6491617.713,435047.5716,6.056911945,3.11247611,9,-18.5
9937,3991.25185,625793.041,124.2972668,0,0,0,0,9937,60.14015085,2,6491579.603,436367.1211,6.056911945,3.11247611,38,-6.5
9938,3726,781550,1171.503243,636,373945.4575,373.9454575,0.478466455,9938,197.6301899,27,6491625.021,437513.5633,6.056911945,3.11247611,-71,-74
9939,3726,781550,2243.744469,1008,631011.4494,631.0114494,0.80738462,9939,217.9752021,27,6491625.021,438738.5633,6.056911945,3.11247611,-95,-87
9940,3726,781550,3386.157349,44,43112.75601,43.11275601,0.055163145,9940,106.6427199,6,6491625.021,439963.5633,5.823882103,3.227885723,-57,-63
9941,3726,781550,2272.578273,0,0,0,0,9941,211.9716992,11,6491625.021,441188.5633,5.823882103,3.227885723,-30,-52
9942,3726,781550,1049.190428,0,0,0,0,9942,76.60503108,3,6491625.021,442413.5633,5.823882103,3.227885723,-72,-83
9943,5002.711621,460744.6285,64.66085333,0,0,0,0,9943,129.4454546,2,6491615.13,443445.4031,5.823882103,3.227885723,2,-13
9949,658.1772764,8167.953302,0,0,0,0,0,9949,0,0,6492553.591,430485.3841,9.876173019,NA,31,31
9950,3336.300174,357221.2528,187.2526781,0,0,0,0,9950,0,0,6492327.209,431275.1071,9.876173019,NA,13,13
9951,3416.794286,454978.3413,213.8211342,0,0,0,0,9951,0,0,6492325.471,432825.0374,9.876173019,NA,28,28
9952,3726,781550,1069.262177,3,2234.58836,2.23458836,0.002859175,9952,0,0,6492263.021,433838.5633,9.876173019,NA,-90,-90
9953,3068.73314,504939.4048,316.7099828,0,0,0,0,9953,0,0,6492234.05,434856.9827,6.056911945,3.11247611,-46,-46
9954,2342.091323,288209.9788,163.6998848,1,144.4156935,0.144415693,0.000501078,9954,0,0,6492195.425,436643.9973,6.056911945,3.11247611,-51,-51
9955,3726,781550,863.4561501,652,411592.2432,411.5922432,0.526635843,9955,310.8539807,23,6492263.021,437513.5633,6.056911945,3.11247611,-71,-71
9956,3726,781550,2043.521195,931,595606.5681,595.6065681,0.762083767,9956,174.1946669,16,6492263.021,438738.5633,6.056911945,3.11247611,-95,-93
9957,3726,781550,3256.493653,45,42384.83754,42.38483754,0.054231767,9957,303.8260928,11,6492263.021,439963.5633,5.823882103,3.227885723,-57,-64
9958,3726,781550,2249.378135,0,0,0,0,9958,117.9472928,2,6492263.021,441188.5633,5.823882103,3.227885723,-61,-45.5
9959,3726,781550,1066.759559,0,0,0,0,9959,31.74291312,1,6492263.021,442413.5633,5.823882103,3.227885723,-70,-70
9960,3662.897427,765339.7369,383.5031305,0,0,0,0,9960,124.8172645,2,6492269.041,443627.8392,5.823882103,3.227885723,-11,-11
9966,3509.589793,388408.0995,0,0,0,0,0,9966,0,0,6492949.834,430356.0147,9.876173019,NA,31,32
9967,5006.629645,722266.8928,11.10638237,0,0,0,0,9967,0,0,6492903.155,431382.821,9.876173019,NA,3,2
9968,3726,781550,518.2982016,0,0,0,0,9968,65.94328797,1,6492901.021,432613.5633,9.876173019,NA,2,-31
9969,3726,781550,943.8543452,3,2230.516015,2.230516015,0.002853965,9969,47.00464047,5,6492901.021,433838.5633,9.876173019,NA,-121,-93.33333333
9970,2343.228291,344938.8185,263.9910134,0,0,0,0,9970,0,0,6492868.837,434730.9547,6.056911945,3.11247611,13,-23.5
9971,1810.314778,127955.9456,67.61911302,1,666.7908207,0.666790821,0.005211097,9971,0,0,6492936.786,436795.3665,6.056911945,3.11247611,22,-33
9972,3726,781550,778.0728356,839,494832.5942,494.8325942,0.633142594,9972,173.3261125,17,6492901.021,437513.5633,6.056911945,3.11247611,-109,-98.5
9973,3726,781550,2000.651856,845,515894.1232,515.8941232,0.660091003,9973,123.9541108,19,6492901.021,438738.5633,6.056911945,3.11247611,-91,-73.5
9974,3726,781550,3223.712792,44,41663.53296,41.66353296,0.053308852,9974,166.7601899,9,6492901.021,439963.5633,5.823882103,3.227885723,-71,-69.5
9975,3726,781550,2208.897702,0,0,0,0,9975,116.1201034,10,6492901.021,441188.5633,5.823882103,3.227885723,-61,-70.5
9976,3726,781550,985.779357,0,0,0,0,9976,225.3880933,5,6492901.021,442413.5633,5.823882103,3.227885723,-70,-80
9977,4543.404224,737180.5234,58.30221654,0,0,0,0,9977,113.1184815,6,6492909.882,443646.7583,5.823882103,3.227885723,-11,-10
9982,740.0152243,21578.63464,44.61662414,0,0,0,0,9982,0,0,6493809.035,429251.5269,NA,NA,20,23.5
9983,4148.777475,527733.9228,114.9992286,0,0,0,0,9983,0,0,6493570.416,430320.4669,9.876173019,NA,5,7.5
9984,3730.200455,781537.8856,316.0555143,0,0,0,0,9984,0,0,6493539.026,431388.5629,9.876173019,NA,-23,-23
9985,3726,781550,1111.668319,2,854.9483793,0.854948379,0.001093914,9985,0,0,6493539.021,432613.5633,9.876173019,NA,-96,-97
9986,3646.629677,769385.0381,575.101284,3,1379.479612,1.379479612,0.001792964,9986,47.42578033,1,6493535.131,433829.4667,9.876173019,NA,-56,-56
9987,1293.647234,74721.58869,82.65611163,0,0,0,0,9987,0,0,6493369.089,434562.589,9.876173019,NA,54,141
9988,2068.201091,262273.4223,206.1089391,1,618.6177675,0.618617767,0.002358675,9988,0,0,6493563.176,436689.2052,6.056911945,3.11247611,1,35.5
9989,3726,781550,946.2398371,1004,591319.3591,591.3193591,0.756598246,9989,149.9789857,16,6493539.021,437513.5633,6.056911945,3.11247611,-127,-114.5
9990,3726,781550,2097.12551,656,422978.1165,422.9781165,0.541204167,9990,88.84473304,17,6493539.021,438738.5633,6.056911945,3.11247611,-72,-62
9991,3726,781550,3292.168874,48,41554.90401,41.55490401,0.05316986,9991,106.6383284,11,6493539.021,439963.5633,5.823882103,3.227885723,-122,-101
9992,3726,781550,2321.759694,0,0,0,0,9992,221.3925991,5,6493539.021,441188.5633,5.823882103,3.227885723,-96,-93.5
9993,3726,781550,1217.825915,0,0,0,0,9993,190.4764278,5,6493539.021,442413.5633,5.823882103,3.227885723,-47,-59
9994,3726,781550,663.9447413,0,0,0,0,9994,0,0,6493539.021,443638.5633,5.823882103,3.227885723,-10,-10
10000,2078.474584,294931.4344,263.3328686,0,0,0,0,10000,0,0,6494186.373,429298.213,NA,NA,20,23.5
10001,5053.74038,398593.9734,0,0,0,0,0,10001,0,0,6494119.132,430188.4338,9.876173019,NA,10,7.5
10002,3726,781550,732.7589808,0,0,0,0,10002,0,0,6494177.021,431388.5633,9.876173019,NA,-23,-23
10003,3726,781550,1104.153254,3,2196.752536,2.196752536,0.002810764,10003,0,0,6494177.021,432613.5633,9.876173019,NA,-96,-97
10004,3162.850246,516425.0359,310.3310977,1,29.54909892,0.029549099,5.72E-05,10004,29.17925075,2,6494137.064,433650.2277,9.876173019,NA,-56,-74.5
10005,2402.562047,304155.8108,183.1384266,2,688.5334322,0.688533432,0.002263752,10005,0,0,6494215.862,436651.3893,6.422124386,3.942477942,-103,-103
10006,3726,781550,993.8565505,1016,664673.4338,664.6734338,0.85045542,10006,110.0360787,8,6494177.021,437513.5633,6.422124386,3.942477942,-145,-145
10007,3726,781550,2204.754593,540,353673.7128,353.6737128,0.452528581,10007,154.7453001,13,6494177.021,438738.5633,6.422124386,3.942477942,-36,-36
10008,3726,781550,3361.574594,54,41128.64801,41.12864801,0.052624462,10008,86.80719017,7,6494177.021,439963.5633,6.415613651,5.362013817,-147,-134.5
10009,3726,781550,2469.740644,0,0,0,0,10009,92.70769562,3,6494177.021,441188.5633,6.415613651,5.362013817,-120,-120
10010,3726,781550,1675.866037,0,0,0,0,10010,331.7098221,9,6494177.021,442413.5633,6.415613651,5.362013817,-36,-43.5
10011,3726,781550,824.1562798,0,0,0,0,10011,325.6567184,6,6494177.021,443638.5633,6.415613651,5.362013817,-13,-13
10020,2065.014014,109169.9406,56.83175801,0,0,0,0,10020,0,0,6494809.431,429456.3079,7.379524708,3.162196398,6,64
10021,3897.745713,711588.416,191.7894638,0,0,0,0,10021,0,0,6494838.355,430146.7865,6.9612813,2.979987621,3,6.5
10022,3726,781550,754.0216509,0,0,0,0,10022,0,0,6494815.021,431388.5633,6.9612813,2.979987621,-73,-45
10023,3726,781550,765.4650663,3,2226.671057,2.226671057,0.002849045,10023,0,0,6494815.021,432613.5633,6.9612813,2.979987621,-118,-104
10024,1967.993956,197728.7471,152.7944774,0,0,0,0,10024,0,0,6494761.771,433394.1912,6.9612813,2.979987621,11,23.33333333
10025,2820.652584,439522.6813,254.7609711,2,841.0720315,0.841072031,0.001913603,10025,121.3907913,4,6494825.215,436554.2401,6.422124386,3.942477942,-103,-38.5
10026,3726,781550,1213.592611,1073,738905.1496,738.9051496,0.945435544,10026,91.8905124,9,6494815.021,437513.5633,6.422124386,3.942477942,-145,-135.5
10027,3726,781550,2346.85387,459,285586.9542,285.5869542,0.365410984,10027,89.62983705,13,6494815.021,438738.5633,6.422124386,3.942477942,-36,-36
10028,3726,781550,3020.941602,55,39567.66305,39.56766305,0.050627168,10028,53.20599686,14,6494815.021,439963.5633,6.415613651,5.362013817,-147,-134.5
10029,3726,781550,2011.922258,0,0,0,0,10029,121.1211411,7,6494815.021,441188.5633,6.415613651,5.362013817,-120,-120
10030,3726,781550,1299.044847,0,0,0,0,10030,334.3826732,14,6494815.021,442413.5633,6.415613651,5.362013817,-36,-43.5
10031,3726,781550,1127.464212,0,0,0,0,10031,165.3300958,4,6494815.021,443638.5633,6.415613651,5.362013817,-13,-14.5
10043,2214.608308,250263.7264,159.5363346,0,0,0,0,10043,0,0,6495514.54,429332.6495,7.379524708,3.162196398,-18,8
10044,3892.125257,758394.7577,260.1947838,0,0,0,0,10044,0,0,6495449.649,430152.9086,6.9612813,2.979987621,8,6
10045,3934.702712,750093.2334,480.5121605,2,381.2800151,0.381280015,0.00050831,10045,0,0,6495452.962,431411.54,6.9612813,2.979987621,-76,-37
10046,3588.478791,695821.5827,463.9536621,3,1840.662598,1.840662598,0.002645308,10046,47.21571958,1,6495436.058,432551.5588,6.9612813,2.979987621,-86,-36
10047,508.1349922,12453.75773,43.87233666,0,0,0,0,10047,0,0,6495190.508,433275.4222,6.9612813,2.979987621,190,190
10048,3322.80518,609331.4137,391.4234914,3,1517.927245,1.517927245,0.002491136,10048,47.00927139,8,6495475.355,436416.2765,6.422124386,3.942477942,-58,-102
10049,3726,781550,1373.796042,1089,816499.9993,816.4999993,1.044718827,10049,142.9172871,12,6495453.021,437513.5633,6.422124386,3.942477942,-156,-153
10050,3726,781550,2522.143516,347,217789.5977,217.7895977,0.278663678,10050,87.07167492,8,6495453.021,438738.5633,6.422124386,3.942477942,-164,-174
10051,3726,781550,2786.768843,52,36184.79434,36.18479434,0.046298758,10051,206.8422971,11,6495453.021,439963.5633,6.415613651,5.362013817,-151,-161.5
10052,3726,781550,1639.777579,0,0,0,0,10052,149.4339617,5,6495453.021,441188.5633,6.415613651,5.362013817,-69,-52.5
10053,3726,781550,719.7494973,0,0,0,0,10053,258.7285416,7,6495453.021,442413.5633,6.415613651,5.362013817,-18,-21.5
10054,3726,781550,976.6259328,0,0,0,0,10054,142.2184047,2,6495453.021,443638.5633,6.415613651,5.362013817,-17,-17.5
10068,2849.267313,488398.2543,303.1440985,0,0,0,0,10068,0,0,6496087.268,429123.4745,7.379524708,3.162196398,34,34
10069,4347.550184,393790.8768,0,0,0,0,0,10069,0,0,6496027.127,430258.0062,6.9612813,2.979987621,8,6
10070,3726,781550,723.9235923,3,2171.800836,2.171800836,0.002778838,10070,0,0,6496091.021,431388.5633,6.9612813,2.979987621,-76,-86.5
10071,3342.797759,653174.3066,494.1814362,1,46.77633804,0.046776338,7.16E-05,10071,0,0,6496097.085,432513.5489,6.9612813,2.979987621,-77,-81.5
10072,1072.792107,14298.79948,0,0,0,0,0,10072,0,0,6496293.598,435625.0518,6.422124386,3.942477942,1,9
10073,3665.400278,774459.7403,615.7175256,23,6393.128668,6.393128668,0.008254953,10073,256.7096778,12,6496093.218,436293.9407,6.422124386,3.942477942,-124,-124
10074,3726,781550,1647.30978,1105,883779.477,883.779477,1.130803502,10074,84.70170077,10,6496091.021,437513.5633,6.422124386,3.942477942,-217,-217.5
10075,3726,781550,2754.959974,260,160809.7428,160.8097428,0.20575746,10075,143.6321144,7,6496091.021,438738.5633,6.422124386,3.942477942,-204,-204
10076,3726,781550,2660.488393,52,34417.92025,34.41792025,0.044038027,10076,14.98150977,2,6496091.021,439963.5633,6.415613651,5.362013817,-160,-164.5
10077,3726,781550,1445.462575,0,0,0,0,10077,266.4186607,6,6496091.021,441188.5633,6.415613651,5.362013817,-57,-57
10078,4665.479881,725353.7377,287.3517682,0,0,0,0,10078,186.7736945,3,6496081.365,442386.6106,6.415613651,5.362013817,-15,-19.5
10079,3726,781550,751.6611439,0,0,0,0,10079,619.7370319,10,6496091.021,443638.5633,6.415613651,5.362013817,-15,-15
10094,1702.072755,108668.081,109.2791304,0,0,0,0,10094,0,0,6496502.688,428894.3016,7.379524708,3.162196398,29,29
10095,2326.570065,326110.6902,241.864245,0,0,0,0,10095,40.29184508,2,6496758.135,430513.7784,6.9612813,2.979987621,7,7
10096,3726,781550,1002.950089,3,2207.724888,2.207724888,0.002824803,10096,99.92730569,1,6496729.021,431388.5633,6.9612813,2.979987621,-97,-80
10097,3620.881076,759131.3584,566.5547044,0,0,0,0,10097,72.99880182,5,6496735.776,432597.1099,6.9612813,2.979987621,-77,-36.5
10098,2773.214431,148476.3136,0,0,0,0,0,10098,41.46078645,2,6496946.58,433887.083,6.9612813,2.979987621,190,190
10099,4966.3509,458849.084,68.13818446,1,597.6231613,0.597623161,0.001302439,10099,102.637576,7,6496790.009,435208.3915,6.422124386,3.942477942,17,26.5
10100,3726,781550,754.0009696,86,36757.78757,36.75778757,0.047031908,10100,126.2112183,16,6496729.021,436288.5633,6.422124386,3.942477942,-124,-124
10101,3726,781550,1894.598691,1246,909074.1414,909.0741414,1.163168244,10101,132.4184497,24,6496729.021,437513.5633,6.422124386,3.942477942,-217,-217.5
10102,3726,781550,3028.364861,206,131615.2627,131.6152627,0.16840287,10102,72.95438377,8,6496729.021,438738.5633,6.422124386,3.942477942,-204,-204
10103,3726,781550,2677.09349,54,34955.60799,34.95560799,0.044726003,10103,48.71368396,2,6496729.021,439963.5633,6.415613651,5.362013817,-160,-164.5
10104,3726,781550,1475.802533,0,0,0,0,10104,103.3693484,10,6496729.021,441188.5633,6.415613651,5.362013817,-57,-57
10105,3726,781550,436.3561395,0,0,0,0,10105,197.3961305,5,6496729.021,442413.5633,6.415613651,5.362013817,-15,-19.5
10106,3726,781550,894.9939608,0,0,0,0,10106,211.5019415,4,6496729.021,443638.5633,6.415613651,5.362013817,-15,-15
10121,2831.132485,478585.9316,346.7172029,0,0,0,0,10121,0,0,6497382.737,430398.2317,6.9612813,2.979987621,-59,-23.5
10122,3726,781550,1271.766032,3,2223.260689,2.223260689,0.002844681,10122,47.21571958,1,6497367.021,431388.5633,6.9612813,2.979987621,-88,-91.5
10123,3726,781550,894.7038079,0,0,0,0,10123,172.4246839,3,6497367.021,432613.5633,6.9612813,2.979987621,-102,-91
10124,3796.180931,766845.8203,290.3012801,0,0,0,0,10124,12.9590424,6,6497372.468,433842.4782,6.9612813,2.979987621,-11,-33
10125,4719.810222,674089.5418,235.6808218,1,666.7908207,0.666790821,0.000989172,10125,140.3973167,15,6497388.473,435111.0477,6.422124386,3.942477942,7,-43
10126,3726,781550,955.291768,402,174352.3197,174.3523197,0.223085304,10126,134.9563192,10,6497367.021,436288.5633,6.422124386,3.942477942,-191,-166
10127,3726,781550,2124.541182,1204,822591.1647,822.5911647,1.052512526,10127,12.1606129,11,6497367.021,437513.5633,6.422124386,3.942477942,-240,-234.5
10128,3726,781550,3116.12996,186,121845.0773,121.8450773,0.155901833,10128,13.93504088,3,6497367.021,438738.5633,6.422124386,3.942477942,-200,-206
10129,3726,781550,2840.695094,59,38178.46963,38.17846963,0.048849683,10129,64.96843397,3,6497367.021,439963.5633,6.415613651,5.362013817,-174,-171.5
10130,3726,781550,1755.195767,0,0,0,0,10130,195.7238212,3,6497367.021,441188.5633,6.415613651,5.362013817,-97,-97.33333333
10131,3726,781550,1034.441716,0,0,0,0,10131,79.82995227,2,6497367.021,442413.5633,6.415613651,5.362013817,-40,-39
10132,3726,781550,1349.832406,0,0,0,0,10132,114.501464,3,6497367.021,443638.5633,6.415613651,5.362013817,-123,-148
10141,868.3699736,34592.8104,63.64166626,0,0,0,0,10141,0,0,6498240.757,429458.6461,7.379524708,3.162196398,3,22
10142,3515.0394,701641.2856,438.1953465,3,2083.423022,2.083423022,0.002969356,10142,0,0,6498025.513,430218.7401,6.9612813,2.979987621,-84,-84
10143,3726,781550,839.9105177,3,348.8487417,0.348848742,0.000446355,10143,0,0,6498005.021,431388.5633,6.9612813,2.979987621,-46,-46
10144,3726,781550,1306.688245,0,0,0,0,10144,58.36324702,1,6498005.021,432613.5633,6.9612813,2.979987621,-118,-118
10145,3726,781550,896.6249721,0,0,0,0,10145,16.39081938,6,6498005.021,433838.5633,6.9612813,2.979987621,-125,-125
10146,3726,781550,607.671726,6,1563.12579,1.56312579,0.002000033,10146,100.9075937,6,6498005.021,435063.5633,6.422124386,3.942477942,-167,-194
10147,3726,781550,1362.830583,926,626678.0902,626.6780902,0.801840049,10147,56.93458912,12,6498005.021,436288.5633,6.422124386,3.942477942,-234,-234
10148,3726,781550,2336.32191,808,430506.8204,430.5068204,0.550837209,10148,155.2687551,9,6498005.021,437513.5633,6.422124386,3.942477942,-237,-230
10149,3726,781550,2497.41883,185,116550.0064,116.5500064,0.149126744,10149,22.35809821,6,6498005.021,438738.5633,6.422124386,3.942477942,-202,-202
10150,3726,781550,2463.833474,64,39015.57332,39.01557332,0.049920764,10150,0,0,6498005.021,439963.5633,6.415613651,5.362013817,-171,-160
10151,3726,781550,2190.324004,0,0,0,0,10151,75.96700773,2,6498005.021,441188.5633,6.415613651,5.362013817,-145,-145
10152,3726,781550,1655.764134,0,0,0,0,10152,78.98788743,1,6498005.021,442413.5633,6.415613651,5.362013817,-149,-152
10153,3726,781550,1874.822553,0,0,0,0,10153,235.9419337,3,6498005.021,443638.5633,6.415613651,5.362013817,-228,-228
10164,135.5007746,705.031716,8.196495723,0,0,0,0,10164,0,0,6498945.389,428316.6436,7.379524708,3.162196398,130,130
10165,3342.164171,480170.1059,190.7096454,1,24.34760976,0.02434761,5.07E-05,10165,48.20990426,4,6498720.594,429106.9514,7.379524708,3.162196398,41,41
10166,3726,781550,822.7892308,3,2798.659121,2.798659121,0.003580909,10166,0,0,6498643.021,430163.5633,6.9612813,2.979987621,-84,-82
10167,3882.831538,768887.449,226.2692641,0,0,0,0,10167,0,0,6498638.561,431386.7837,6.9612813,2.979987621,-46,-68.5
10168,3726,781550,1082.106012,0,0,0,0,10168,0,0,6498643.021,432613.5633,6.9612813,2.979987621,-118,-113.5
10169,3726,781550,1423.138369,0,0,0,0,10169,26.13237141,3,6498643.021,433838.5633,6.9612813,2.979987621,-125,-113
10170,3726,781550,1200.88367,84,22342.99703,22.34299703,0.028588058,10170,126.826753,6,6498643.021,435063.5633,6.422124386,3.942477942,-167,-194
10171,3726,781550,1901.609853,1040,993334.0695,993.3340695,1.270979553,10171,18.36884176,4,6498643.021,436288.5633,6.422124386,3.942477942,-234,-234
10172,3726,781550,2583.604072,222,88413.25113,88.41325113,0.113125521,10172,98.88648006,7,6498643.021,437513.5633,6.422124386,3.942477942,-237,-230
10173,3726,781550,1891.566465,188,123794.2851,123.7942851,0.158395861,10173,10.95991196,6,6498643.021,438738.5633,6.422124386,3.942477942,-202,-202
10174,3726,781550,1846.997095,59,31508.64621,31.50864621,0.040315586,10174,210.8457974,5,6498643.021,439963.5633,6.415613651,5.362013817,-171,-160
10175,3726,781550,2499.204443,0,0,0,0,10175,0,0,6498643.021,441188.5633,6.415613651,5.362013817,-145,-145
10176,3726,781550,2011.985852,0,0,0,0,10176,47.21571958,1,6498643.021,442413.5633,6.415613651,5.362013817,-149,-152
10177,3726,781550,2162.845801,0,0,0,0,10177,272.3386806,6,6498643.021,443638.5633,6.415613651,5.362013817,-228,-228
10188,1943.546632,172871.4038,143.3419509,0,0,0,0,10188,0,0,6499369.414,428158.7202,6.578608036,2.267640114,11,-40.5
10189,3726,781550,619.9815759,3,2658.609481,2.658609481,0.003401714,10189,0,0,6499281.021,428938.5633,6.578608036,2.267640114,-82,-87
10190,3726,781550,547.8382621,2,407.5144229,0.407514423,0.000521418,10190,0,0,6499281.021,430163.5633,6.536046028,3.282631397,-50,-49.5
10191,5029.138846,572094.7144,0,0,0,0,0,10191,100.246373,1,6499281.949,431420.9727,6.536046028,3.282631397,11,8
10192,3726,781550,1052.242399,0,0,0,0,10192,10.4334826,1,6499281.021,432613.5633,6.536046028,3.282631397,-130,-123.5
10193,3726,781550,1975.199473,0,0,0,0,10193,9.935492331,2,6499281.021,433838.5633,6.536046028,3.282631397,-91,-77
