"","grid_ID","adjusted_count_sum","count_sum","Y_centroid_UTM_lat","X_centroid_UTM_lon","sst_clim","chlor_clim","bath","bath_buff_500"
"9582",9582,0,0,6479503.021,370138.5633,8.04114151,0.710770011,-59,-73
"9583",9583,0,0,6479471.883,371300.7576,8.04114151,0.710770011,3,-24.5
"9584",9584,0,0,6479287.618,372086.1811,8.04114151,0.710770011,35,25.5
"9585",9585,0,0,6479540.305,411102.6669,NA,NA,3,43.5
"9586",9586,0,0,6479467.448,411535.0071,NA,NA,24,13.5
"9587",9587,0,0,6479501.944,436704.6046,6.626061916,NA,19,10
"9588",9588,27.3248487401603,4,6479503.021,437513.5633,6.626061916,NA,-17,-17
"9589",9589,34.6222676885809,5,6479503.021,438738.5633,6.626061916,NA,-54,-50.5
"9590",9590,20.1187071023464,14,6479503.021,439963.5633,5.624835491,2.590780735,-66,-66
"9591",9591,22.9371394013288,14,6479503.021,441188.5633,5.624835491,2.590780735,-42,-43
"9592",9592,18.967480499891,2,6479503.021,442413.5633,5.624835491,2.590780735,-29,-28.5
"9593",9593,20.0338766642434,3,6479503.021,443638.5633,5.624835491,2.590780735,2,-6.5
"9594",9594,0,0,6479449.612,444574.0864,5.549089432,2.084795475,14,10
"9595",9595,0,0,6479494.621,446134.3148,5.549089432,2.084795475,-41,-9.5
"9596",9596,99.9273056934704,1,6479512.29,447292.8269,5.549089432,2.084795475,-20,-9
"9597",9597,0,0,6479694.086,448292.6613,5.549089432,2.084795475,14,21
"9598",9598,0,0,6479785.774,449200.5187,NA,NA,39,39
"9599",9599,0,0,6479518.333,470936.5307,5.640172005,NA,-37,9.5
"9600",9600,0,0,6479472.148,471843.3317,5.640172005,NA,19,30
"9601",9601,0,0,6479336.926,472644.2,5.640172005,NA,-165,-131.5
"9602",9602,0,0,6480401.234,363370.4669,8.228602409,1.567760706,-86,-90.5
"9603",9603,0,0,6480153.633,364054.2283,8.028949738,1.71766746,-117,-117
"9604",9604,0,0,6480141.021,365238.5633,8.028949738,1.71766746,-98,-92.5
"9605",9605,0,0,6480141.021,366463.5633,8.028949738,1.71766746,-77,-58
"9606",9606,0,0,6480141.021,367688.5633,8.028949738,1.71766746,-42,-42
"9607",9607,0,0,6480141.021,368913.5633,8.04114151,0.710770011,-46,-46
"9608",9608,0,0,6480128.018,370108.51,8.04114151,0.710770011,1,6
"9609",9609,0,0,6479958.632,370965.3781,8.04114151,0.710770011,-52,-52
"9610",9610,0,0,6480083.574,410987.5576,NA,NA,20,30.5
"9611",9611,0,0,6480043.986,411347.5792,NA,NA,41,133.5
"9612",9612,0,0,6479908.461,436751.7162,6.626061916,NA,19,10
"9613",9613,132.73205937179,4,6480111.74,437591.1054,6.626061916,NA,-17,-17
"9614",9614,111.612497133124,7,6480141.021,438738.5633,6.626061916,NA,-54,-50.5
"9615",9615,77.6053277118069,22,6480141.021,439963.5633,5.624835491,2.590780735,-66,-66
"9616",9616,46.2779958149293,8,6480141.021,441188.5633,5.624835491,2.590780735,-42,-42
"9617",9617,52.6162960961102,6,6480140.286,442407.9513,5.624835491,2.590780735,-29,-13
"9618",9618,0,0,6480108.237,443450.9951,5.624835491,2.590780735,-15,-15
"9619",9619,0,0,6479830.728,444417.2625,5.549089432,2.084795475,6,10
"9620",9620,0,0,6480103.863,446290.721,5.549089432,2.084795475,-41,-7.5
"9621",9621,0,0,6480141.021,447313.5633,7.730048656,NA,11,11
"9622",9622,0,0,6480145.68,448509.6681,7.730048656,NA,8,6.5
"9623",9623,0,0,6480188.78,449423.9281,NA,NA,14,16.5
"9624",9624,0,0,6480150.353,470855.401,NA,NA,59,34
"9625",9625,0,0,6479904.924,471636.0043,NA,NA,95,95
"9626",9626,0,0,6480847.497,363254.3353,8.228602409,1.567760706,-95,-90.5
"9627",9627,0,0,6480779.021,364013.5633,8.028949738,1.71766746,-83,-84.5
"9628",9628,0,0,6480779.021,365238.5633,8.028949738,1.71766746,-61,-55.5
"9629",9629,0,0,6480779.021,366463.5633,8.028949738,1.71766746,-39,-40
"9630",9630,0,0,6480779.021,367688.5633,8.028949738,1.71766746,-42,-38
"9631",9631,0,0,6480778.541,368912.6327,8.04114151,0.710770011,-46,-46
"9632",9632,0,0,6480667.348,369819.894,8.04114151,0.710770011,1,-19
"9633",9633,182.723576779011,12,6480779.59,437736.9802,5.471577644,2.311392546,3,-12.5
"9634",9634,188.83717955982,19,6480779.021,438738.5633,5.471577644,2.311392546,-43,-52
"9635",9635,175.299797871624,32,6480779.021,439963.5633,5.680931568,7.494269848,-46,-44
"9636",9636,84.5055190637826,13,6480779.021,441188.5633,5.680931568,7.494269848,-30,-35
"9637",9637,89.1523068369791,2,6480698.182,442191.9086,5.680931568,7.494269848,3,-9.5
"9638",9638,0,0,6480674.783,443833.1565,5.680931568,7.494269848,13,11
"9639",9639,0,0,6480964.127,444329.6576,7.730048656,NA,23,23
"9640",9640,0,0,6480670.345,446327.1716,7.730048656,NA,26,22.5
"9641",9641,0,0,6480663.977,447393.1568,7.730048656,NA,11,6.5
"9642",9642,0,0,6480624.987,448496.7894,7.730048656,NA,8,6.5
"9643",9643,0,0,6480739.132,449480.3721,NA,NA,19,16.5
"9644",9644,0,0,6480709.653,470603.4145,6.188639164,NA,9,9
"9645",9645,0,0,6481446.95,363098.3388,8.228602409,1.567760706,-78,-78
"9646",9646,0,0,6481417.021,364013.5633,8.028949738,1.71766746,-55,-58
"9647",9647,0,0,6481417.021,365238.5633,8.028949738,1.71766746,-26,-19.5
"9648",9648,0,0,6481417.021,366463.5633,8.028949738,1.71766746,-2,-2
"9649",9649,0,0,6481417.021,367688.5621,8.028949738,1.71766746,1,3.5
"9650",9650,0,0,6481277.813,368714.3492,8.04114151,0.710770011,11,8.5
"9651",9651,0,0,6481572.732,436512.4469,5.471577644,2.311392546,11,11.5
"9652",9652,297.810767931344,20,6481458.986,437638.4301,5.471577644,2.311392546,1,-24.5
"9653",9653,412.357145429013,40,6481417.021,438738.5633,5.471577644,2.311392546,-24,-44
"9654",9654,126.935022842485,23,6481417.021,439963.5633,5.680931568,7.494269848,-26,-26
"9655",9655,25.8038303854444,8,6481417.021,441188.5633,5.680931568,7.494269848,-27,-23.5
"9656",9656,0,0,6481323.986,441873.9123,5.680931568,7.494269848,7,7
"9657",9657,0,0,6481132.539,444226.0124,7.730048656,NA,15,15
"9658",9658,0,0,6481433.89,444930.9068,7.730048656,NA,12,10
"9659",9659,0,0,6481396.998,445769.4807,7.730048656,NA,5,6.5
"9660",9660,0,0,6481649.737,447402.2343,7.730048656,NA,24,26.5
"9661",9661,0,0,6481681.5,449050.5504,NA,NA,28,30.5
"9662",9662,0,0,6481503.986,449843.4425,NA,NA,14,13
"9663",9663,0,0,6481613.295,450438.8008,NA,NA,33,22.5
"9664",9664,0,0,6481141.611,470244.5295,6.188639164,NA,65,5
"9665",9665,0,0,6482055.982,363005.4026,8.228602409,1.567760706,-78,-78
"9666",9666,0,0,6482055.021,364013.5633,8.028949738,1.71766746,-55,-55
"9667",9667,0,0,6482055.021,365238.5633,8.028949738,1.71766746,-26,-15.5
"9668",9668,0,0,6482050.944,366454.8948,NA,NA,15,15
"9669",9669,0,0,6481891.116,367468.7643,8.028949738,1.71766746,1,1
"9670",9670,0,0,6482065.782,436423.2454,5.471577644,2.311392546,11,11
"9671",9671,619.368799923408,19,6482055.021,437513.5633,5.471577644,2.311392546,1,1
"9672",9672,250.634272119375,37,6482055.021,438738.5633,5.471577644,2.311392546,-24,-24
"9673",9673,189.356048766079,19,6482055.021,439963.5633,5.680931568,7.494269848,-26,-39
"9674",9674,53.4873275321058,3,6482055.021,441188.5633,5.680931568,7.494269848,4,4
"9675",9675,0,0,6482079.865,441848.2924,5.680931568,7.494269848,16,16
"9676",9676,0,0,6482107.254,445225.1423,7.730048656,NA,-14,-14
"9677",9677,0,0,6482151.589,445916.3456,7.730048656,NA,-19,-4
"9678",9678,0,0,6482107.879,447125.9223,7.730048656,NA,4,8.5
"9679",9679,0,0,6482002.559,448976.2873,NA,NA,2,11
"9680",9680,0,0,6482017.299,449707.5056,NA,NA,18,18
"9681",9681,0,0,6481996.267,450636.2933,NA,NA,26,26
"9682",9682,0,0,6482693.265,363002.6534,7.599301338,NA,-75,-78
"9683",9683,0,0,6482693.021,364013.5633,NA,NA,-48,-55.5
"9684",9684,0,0,6482693.021,365238.5633,NA,NA,-5,-3.5
"9685",9685,0,0,6482634.43,366211.6541,NA,NA,-2,6.5
"9686",9686,34.6660901530988,2,6482704.709,436403.823,5.471577644,2.311392546,-21,-8.5
"9687",9687,471.333080957725,27,6482693.021,437513.5633,5.471577644,2.311392546,-46,-37.5
"9688",9688,308.213804312885,32,6482693.021,438738.5633,5.471577644,2.311392546,-64,-68.5
"9689",9689,82.808827912311,12,6482693.021,439963.5633,5.680931568,7.494269848,-52,-55.5
"9690",9690,210.755974362097,19,6482693.017,441126.168,5.680931568,7.494269848,4,-4
"9691",9691,0,0,6482387.866,441818.7529,5.680931568,7.494269848,16,2
"9692",9692,0,0,6482825.422,443777.8637,5.680931568,7.494269848,22,22
"9693",9693,0,0,6482680.432,445016.1813,7.730048656,NA,10,-2
"9694",9694,0,0,6482638.429,445959.7838,7.730048656,NA,-19,-4
"9695",9695,0,0,6482680.867,447153.3358,7.730048656,NA,4,8.5
"9696",9696,0,0,6482769.917,448801.9707,7.730048656,NA,20,20
"9697",9697,0,0,6482701.57,449286.3176,NA,NA,2,2
"9698",9698,0,0,6482658.755,450846.5944,NA,NA,26,27
"9699",9699,0,0,6483331.263,363000.8306,7.599301338,NA,-79,-85
"9700",9700,0,0,6483331.021,364013.5633,NA,NA,-35,-52
"9701",9701,0,0,6483328.571,365233.4826,NA,NA,-2,3
"9702",9702,0,0,6483195.827,365949.9816,NA,NA,46,27
"9703",9703,0,0,6483637.735,435671.726,5.471577644,2.311392546,17,-2.5
"9704",9704,259.511364124869,12,6483338.563,436322.5282,5.471577644,2.311392546,-22,-25.5
"9705",9705,238.273769528286,26,6483331.021,437513.5633,5.471577644,2.311392546,-75,-55
"9706",9706,337.325428583294,61,6483331.021,438738.5633,5.471577644,2.311392546,-88,-86
"9707",9707,105.999637917764,13,6483331.021,439963.5633,5.680931568,7.494269848,-37,-52
"9708",9708,126.045254450421,11,6483331.375,441187.8627,5.680931568,7.494269848,-24,-27
"9709",9709,41.0286293220001,2,6483452.467,442385.9231,5.680931568,7.494269848,10,5.5
"9710",9710,70.8457380255358,1,6483372.549,443459.9706,5.680931568,7.494269848,10,26.5
"9711",9711,0,0,6483239.836,444857.4386,7.730048656,NA,21,21
"9712",9712,0,0,6483294.386,445768.0519,7.730048656,NA,3,6
"9713",9713,0,0,6483367.011,447518.1268,7.730048656,NA,11,11
"9714",9714,0,0,6483319.349,448337.6602,7.730048656,NA,4,7.5
"9715",9715,0,0,6483315.573,449724.9125,NA,NA,22,30
"9716",9716,0,0,6483381.338,450764.7569,NA,NA,27,26
"9717",9717,0,0,6483969.262,362999.0077,7.599301338,NA,-79,-79
"9718",9718,0,0,6483969.021,364013.5633,NA,NA,-11,-11
"9719",9719,0,0,6483949.178,365088.1711,NA,NA,7,2.5
"9720",9720,0,0,6484023.27,435652.4402,5.471577644,2.311392546,11,11
"9721",9721,440.876072498356,14,6483969.021,436288.5633,5.471577644,2.311392546,-22,-20.5
"9722",9722,93.3244869638823,29,6483969.021,437513.5633,5.471577644,2.311392546,-96,-85.5
"9723",9723,198.84571856665,41,6483969.021,438738.5633,5.471577644,2.311392546,-87,-87
"9724",9724,43.6515811534895,4,6483969.021,439963.5633,5.680931568,7.494269848,-65,-65
"9725",9725,64.8587410306584,2,6483969.021,441188.5633,5.680931568,7.494269848,-25,-33.5
"9726",9726,143.057214991573,7,6483969.021,442413.5633,5.680931568,7.494269848,-55,-55
"9727",9727,107.042893945542,2,6484005.708,443588.7773,5.680931568,7.494269848,3,4.5
"9728",9728,0,0,6484139.959,444502.0936,7.730048656,NA,7,11.5
"9729",9729,0,0,6484056.448,446207.2654,7.730048656,NA,4,12
"9730",9730,0,0,6484012.67,447243.0648,7.730048656,NA,-23,-23
"9731",9731,0,0,6483990.078,448375.8662,7.730048656,NA,1,6
"9732",9732,0,0,6484235.164,450253.0108,NA,NA,24,28
"9733",9733,0,0,6483959.865,450824.9098,NA,NA,32,28
"9734",9734,0,0,6484607.261,362997.1849,7.599301338,NA,-73,-83
"9735",9735,0,0,6484605.323,364010.0764,NA,NA,-11,-43
"9736",9736,0,0,6484459.663,364846.0973,NA,NA,1,4
"9737",9737,0,0,6484510.504,435648.9395,5.471577644,2.311392546,11,5.333333333
"9738",9738,6.60059108688807,1,6484602.143,436298.6265,5.471577644,2.311392546,-19,-40.5
"9739",9739,188.337667561718,42,6484607.021,437513.5633,5.471577644,2.311392546,-96,-84
"9740",9740,347.384780872174,26,6484607.021,438738.5633,5.471577644,2.311392546,-87,-86
"9741",9741,91.7629229829157,11,6484607.021,439963.5633,5.680931568,7.494269848,-65,-64
"9742",9742,222.438551117986,10,6484607.021,441188.5633,5.680931568,7.494269848,-25,-33.5
"9743",9743,29.0532044446306,2,6484607.021,442413.5633,5.680931568,7.494269848,-55,-55
"9744",9744,0,0,6484603.028,443623.3436,5.680931568,7.494269848,3,4.5
"9745",9745,0,0,6484610.745,444855.3847,7.730048656,NA,16,16
"9746",9746,0,0,6484643.967,446167.4169,7.730048656,NA,4,12
"9747",9747,0,0,6484582.771,447257.7832,7.730048656,NA,-23,-23
"9748",9748,0,0,6484585.693,448344.6493,7.730048656,NA,1,1
"9749",9749,0,0,6484654.763,450245.6773,NA,NA,24,24
"9750",9750,0,0,6484665.128,450718.0956,NA,NA,32,35.5
"9751",9751,0,0,6485245.26,362995.362,7.599301338,NA,-50,-32.5
"9752",9752,0,0,6485206.985,363848.4741,7.599301338,NA,5,8.5
"9753",9753,0,0,6485547.754,433674.2099,7.272165775,NA,22,26
"9754",9754,0,0,6485526.29,434938.6644,5.967429161,2.614058018,26,30
"9755",9755,27.5122377667208,3,6485228.313,436429.5408,5.967429161,2.614058018,-79,-37
"9756",9756,269.296635039187,36,6485245.021,437513.5633,5.967429161,2.614058018,-114,-105.5
"9757",9757,102.9233612615,15,6485245.021,438738.5633,5.967429161,2.614058018,-91,-90
"9758",9758,122.842159344817,18,6485241.879,439961.0134,5.483438969,2.648145437,1,-31.5
"9759",9759,0,0,6485241.147,441187.9582,5.483438969,2.648145437,2,2
"9760",9760,0,0,6485245.021,442413.5633,5.483438969,2.648145437,-57,-46.5
"9761",9761,0,0,6485252.816,443621.2027,5.483438969,2.648145437,-64,-53
"9762",9762,0,0,6485259.996,444893.1061,5.61297369,1.887766838,-23,-22
"9763",9763,0,0,6485245.021,446088.5633,5.61297369,1.887766838,-28,-24.5
"9764",9764,0,0,6485244.085,446930.09,5.61297369,1.887766838,-19,3
"9765",9765,0,0,6485245.682,448471.0487,5.61297369,1.887766838,6,10.5
"9766",9766,0,0,6485294.958,450215.2817,5.931041241,NA,11,28.5
"9767",9767,0,0,6485151.562,450764.5946,5.931041241,NA,39,31.5
"9768",9768,0,0,6485826.8,362939.6777,7.599301338,NA,-50,-50
"9769",9769,0,0,6485665.402,363566.412,7.599301338,NA,5,-5
"9770",9770,0,0,6486060.723,428108.542,NA,NA,41,22.5
"9771",9771,0,0,6486115.649,428473.678,NA,NA,4,4
"9772",9772,0,0,6486148.669,430508.2361,7.272165775,NA,6,6.5
"9773",9773,0,0,6486161.857,430999.1348,7.272165775,NA,7,9
"9774",9774,0,0,6485948.293,433161.6264,7.272165775,NA,21,21
"9775",9775,0,0,6485944.282,433755.8972,7.272165775,NA,17,17
"9776",9776,0,0,6485745.444,434773.2621,5.967429161,2.614058018,34,34
"9777",9777,329.191839723302,18,6485893.929,436481.0722,5.967429161,2.614058018,-89,-89
"9778",9778,200.234202003079,38,6485883.021,437513.5633,5.967429161,2.614058018,-116,-116
"9779",9779,305.873688941087,25,6485883.021,438738.5633,5.967429161,2.614058018,-94,-89.5
"9780",9780,155.037741618851,14,6485883.882,439728.2589,5.483438969,2.648145437,-69,-32
"9781",9781,0,0,6485641.16,441387.8253,5.483438969,2.648145437,2,2
"9782",9782,91.1741357925261,4,6485879.639,442429.4002,5.483438969,2.648145437,-51,-51
"9783",9783,142.218404665992,2,6485883.021,443638.5633,5.483438969,2.648145437,-74,-68.5
"9784",9784,0,0,6485883.021,444863.5633,5.61297369,1.887766838,-21,-21
"9785",9785,0,0,6485885.298,446092.7847,5.61297369,1.887766838,-15,-14.5
"9786",9786,0,0,6485939.392,447187.1342,5.61297369,1.887766838,2,-4.5
"9787",9787,0,0,6485906.782,448608.2011,5.61297369,1.887766838,-31,-11
"9788",9788,0,0,6485880.951,450131.4807,5.931041241,NA,9,32.5
"9789",9789,0,0,6486198.273,450379.0636,5.931041241,NA,9,21.5
"9790",9790,0,0,6486235.041,362642.2066,7.599301338,NA,33,23
"9791",9791,0,0,6486485.487,428267.3849,NA,NA,4,22.5
"9792",9792,0,0,6486564.833,428897.0992,NA,NA,15,18
"9793",9793,0,0,6486534.366,430178.1204,7.272165775,NA,6,8.5
"9794",9794,0,0,6486546.526,431345.8766,7.272165775,NA,11,35
"9795",9795,0,0,6486654.941,432480.2128,7.272165775,NA,79,55.5
"9796",9796,0,0,6486485.469,434068.1953,7.272165775,NA,4,10.5
"9797",9797,99.3304965489482,2,6486651.722,435319.3584,5.967429161,2.614058018,29,22
"9798",9798,337.246449972555,26,6486533.371,436312.0221,5.967429161,2.614058018,3,-43
"9799",9799,208.758072974346,38,6486521.021,437513.5633,5.967429161,2.614058018,-116,-108.5
"9800",9800,215.459996373458,21,6486521.021,438738.5633,5.967429161,2.614058018,-94,-89.5
"9801",9801,110.32488247881,14,6486540.776,439806.3909,5.483438969,2.648145437,5,-32
"9802",9802,0,0,6486242.905,441800.2125,5.483438969,2.648145437,7,21.5
"9803",9803,0,0,6486490.757,442500.9006,5.483438969,2.648145437,-51,-51
"9804",9804,0,0,6486521.021,443638.5633,5.483438969,2.648145437,-74,-68.5
"9805",9805,0,0,6486518.819,444859.9647,5.61297369,1.887766838,-21,-21
"9806",9806,0,0,6486521.021,446088.5633,5.61297369,1.887766838,-15,-14.5
"9807",9807,0,0,6486521.021,447313.5633,5.61297369,1.887766838,2,2
"9808",9808,0,0,6486537.641,448548.1726,5.61297369,1.887766838,-31,-11
"9809",9809,0,0,6486576.198,450043.1256,5.931041241,NA,-9,-9
"9810",9810,0,0,6486602.445,450527.5585,5.931041241,NA,16,3.5
"9811",9811,0,0,6487175.053,428290.7248,NA,NA,13,23
"9812",9812,0,0,6487101.323,428811.6532,NA,NA,12,12.5
"9813",9813,0,0,6487076.119,430174.2949,7.272165775,NA,10,15
"9814",9814,0,0,6487156.849,431462.8389,7.272165775,NA,1,-10.5
"9815",9815,0,0,6487161.166,432608.8605,7.272165775,NA,-28,-46.5
"9816",9816,0,0,6487186.291,433891.5622,7.272165775,NA,13,9
"9817",9817,62.7676496073907,2,6487162.35,435126.1239,5.967429161,2.614058018,-39,-18
"9818",9818,237.413677985813,15,6487159.021,436288.5633,5.967429161,2.614058018,-73,-81
"9819",9819,302.835897451425,32,6487159.021,437513.5633,5.967429161,2.614058018,-118,-109
"9820",9820,107.8395381833,29,6487159.021,438738.5633,5.967429161,2.614058018,-93,-83
"9821",9821,124.562757818704,13,6487162.586,439955.6841,5.483438969,2.648145437,-37,-48
"9822",9822,0,0,6487317.974,440827.1199,5.483438969,2.648145437,28,17.5
"9823",9823,60.7520135350447,1,6487208.109,442563.9296,5.483438969,2.648145437,2,-37
"9824",9824,0,0,6487159.021,443638.5633,5.483438969,2.648145437,-75,-66
"9825",9825,0,0,6487167.953,444838.5462,5.61297369,1.887766838,-16,-21.5
"9826",9826,0,0,6487169.447,446053.8198,5.61297369,1.887766838,-11,-4
"9827",9827,0,0,6487155.678,447306.7811,5.61297369,1.887766838,-13,-18.5
"9828",9828,0,0,6487159.568,448582.6802,5.61297369,1.887766838,-24,-9.5
"9829",9829,0,0,6487198.716,449815.6018,5.931041241,NA,22,6.5
"9830",9830,0,0,6487037.675,450532.4843,5.931041241,NA,16,3.5
"9831",9831,0,0,6487550.951,428189.5608,NA,NA,13,23
"9832",9832,0,0,6487564.624,428700.22,NA,NA,12,12.5
"9833",9833,0,0,6487592.504,430571.027,7.272165775,NA,10,8
"9834",9834,0,0,6487706.753,431509.3647,7.272165775,NA,1,1
"9835",9835,0,0,6487797.021,432613.5633,7.272165775,NA,1,1
"9836",9836,71.1092023329959,1,6487854.954,433692.5005,7.272165775,NA,6,6
"9837",9837,0,0,6487801.692,435076.2478,5.967429161,2.614058018,-70,-70
"9838",9838,211.935468839743,14,6487797.021,436288.5633,5.967429161,2.614058018,-80,-80
"9839",9839,387.207454507712,37,6487797.021,437513.5633,5.967429161,2.614058018,-110,-103.5
"9840",9840,103.274614171585,19,6487797.021,438738.5633,5.967429161,2.614058018,-87,-80.5
"9841",9841,97.369582101421,9,6487797.021,439963.5633,5.483438969,2.648145437,-45,-51
"9842",9842,58.2585467929183,4,6487792.802,441174.0834,5.483438969,2.648145437,-31,-28
"9843",9843,92.3646680335491,3,6487797.128,442413.7686,5.483438969,2.648145437,-55,-46
"9844",9844,0,0,6487797.021,443638.5633,5.483438969,2.648145437,-66,-54
"9845",9845,84.9825586388801,1,6487796.795,444923.2034,5.61297369,1.887766838,5,5
"9846",9846,0,0,6487804.668,446101.767,5.61297369,1.887766838,-25,-22.5
"9847",9847,0,0,6487793.139,447198.9441,5.61297369,1.887766838,-10,-21.5
"9848",9848,0,0,6487792.549,448846.9675,5.61297369,1.887766838,5,-10
"9849",9849,0,0,6487798.114,449728.6368,5.931041241,NA,-28,-26.5
"9850",9850,0,0,6488061.168,450412.1662,5.931041241,NA,8,26
"9851",9851,0,0,6488465.628,431786.0307,7.272165775,NA,2,2
"9852",9852,0,0,6488402.822,432502.7471,7.272165775,NA,-21,-10
"9853",9853,0,0,6488377.973,433972.0696,7.272165775,NA,6,4.5
"9854",9854,84.6915509925496,1,6488435.021,435063.5633,5.967429161,2.614058018,-70,-64.5
"9855",9855,240.802324053705,16,6488435.021,436288.5633,5.967429161,2.614058018,-80,-84.5
"9856",9856,358.230205038584,23,6488435.021,437513.5633,5.967429161,2.614058018,-110,-103.5
"9857",9857,136.830777470419,23,6488435.021,438738.5633,5.967429161,2.614058018,-87,-80.5
"9858",9858,76.9297957860613,5,6488435.021,439963.5633,5.483438969,2.648145437,-45,-45
"9859",9859,118.496419579647,6,6488462.249,441148.6282,5.483438969,2.648145437,-31,-31
"9860",9860,80.8804950051478,2,6488435.021,442413.5633,5.483438969,2.648145437,-55,-55
"9861",9861,181.356480144227,5,6488433.776,443636.2025,5.483438969,2.648145437,-66,-66
"9862",9862,0,0,6488430.511,444822.3657,5.61297369,1.887766838,5,5
"9863",9863,0,0,6488435.021,446088.5633,5.61297369,1.887766838,-25,-25
"9864",9864,0,0,6488419.644,447204.0576,5.61297369,1.887766838,-10,-10
"9865",9865,0,0,6488402.365,448905.3005,5.61297369,1.887766838,5,11.5
"9866",9866,0,0,6488428.525,449742.7974,5.931041241,NA,-31,-29.5
"9867",9867,0,0,6488199.758,450411.3688,5.931041241,NA,8,26
"9868",9868,0,0,6489071.691,431552.7599,7.272165775,NA,15,8
"9869",9869,70.8457380255358,1,6489078.974,432478.7065,7.272165775,NA,-24,-10.5
"9870",9870,142.018388778233,5,6489064.704,433966.6528,7.272165775,NA,4,-24
"9871",9871,96.567166389645,2,6489073.021,435063.5633,5.967429161,2.614058018,-91,-83
"9872",9872,81.4729473703667,11,6489073.021,436288.5633,5.967429161,2.614058018,-85,-88.5
"9873",9873,422.62221795978,36,6489073.021,437513.5633,5.967429161,2.614058018,-96,-95.5
"9874",9874,160.730721733217,20,6489073.021,438738.5633,5.967429161,2.614058018,-82,-77
"9875",9875,51.09544581481,2,6489073.021,439963.5633,5.483438969,2.648145437,-47,-49.5
"9876",9876,189.285015194746,7,6489073.021,441188.5633,5.483438969,2.648145437,-33,-35
"9877",9877,23.9278905866907,2,6489073.021,442413.5633,5.483438969,2.648145437,-76,-68
"9878",9878,185.63519744782,3,6489052.863,443604.7217,5.483438969,2.648145437,-51,-35
"9879",9879,0,0,6489025.282,445187.9556,5.61297369,1.887766838,3,8
"9880",9880,0,0,6489070.112,446082.3353,5.61297369,1.887766838,-20,-17
"9881",9881,0,0,6489071.389,447317.3646,5.61297369,1.887766838,-8,-17.5
"9882",9882,0,0,6489138.223,448766.5427,5.61297369,1.887766838,18,32.5
"9883",9883,0,0,6489085.911,449725.0776,5.931041241,NA,-31,-30
"9884",9884,0,0,6489266.455,450524.0269,5.931041241,NA,48,28.5
"9885",9885,0,0,6489653.011,431688.4658,9.876173019,NA,15,15
"9886",9886,0,0,6489730.328,432535.7622,9.876173019,NA,1,7
"9887",9887,66.3336009869438,2,6489745.995,433940.3851,9.876173019,NA,-11,-35
"9888",9888,104.916084543338,7,6489711.021,435063.5633,6.056911945,3.11247611,-85,-81.5
"9889",9889,30.4535220437868,6,6489711.021,436288.5633,6.056911945,3.11247611,-75,-75
"9890",9890,245.635001590646,13,6489711.021,437513.5633,6.056911945,3.11247611,-94,-93
"9891",9891,174.961071992664,18,6489711.021,438738.5633,6.056911945,3.11247611,-85,-83.5
"9892",9892,100.555491211017,5,6489711.021,439963.5633,5.823882103,3.227885723,-56,-63.5
"9893",9893,0,0,6489711.021,441188.5633,5.823882103,3.227885723,-29,-37.5
"9894",9894,77.5350870594513,3,6489711.021,442413.5633,5.823882103,3.227885723,-77,-79.5
"9895",9895,177.295794480422,3,6489730.799,443640.1024,5.823882103,3.227885723,-22,-9
"9896",9896,84.9825586388801,1,6489754.982,444878.3289,6.105385303,1.665863395,9,7
"9897",9897,0,0,6489708.201,446011.8258,6.105385303,1.665863395,-13,-4
"9898",9898,0,0,6489674.556,447400.008,6.105385303,1.665863395,25,18.5
"9899",9899,0,0,6489715.201,448540.8461,6.105385303,1.665863395,1,1
"9900",9900,0,0,6489699.639,449741.1748,5.918439865,NA,-24,-23.5
"9901",9901,0,0,6489575.299,450575.5861,5.918439865,NA,43,30.5
"9902",9902,0,0,6490227.25,431859.3684,9.876173019,NA,15,15
"9903",9903,0,0,6490279.703,432383.4802,9.876173019,NA,1,7
"9904",9904,0,0,6490350.043,433952.9938,9.876173019,NA,-11,-35
"9905",9905,0,0,6490349.021,435063.5633,6.056911945,3.11247611,-85,-81.5
"9906",9906,60.9529279022739,5,6490349.021,436288.5633,6.056911945,3.11247611,-75,-75
"9907",9907,179.543294522612,20,6490349.021,437513.5633,6.056911945,3.11247611,-94,-93
"9908",9908,208.622739305718,21,6490349.021,438738.5633,6.056911945,3.11247611,-85,-85
"9909",9909,116.401684668683,10,6490349.021,439963.5633,5.823882103,3.227885723,-56,-56
"9910",9910,259.496774373846,9,6490349.021,441188.5633,5.823882103,3.227885723,-29,-29
"9911",9911,111.316175110937,6,6490349.021,442413.5633,5.823882103,3.227885723,-77,-77.5
"9912",9912,70.8457380255358,1,6490308.555,443462.5344,5.823882103,3.227885723,-22,-22
"9913",9913,0,0,6490322.774,444976.9824,6.105385303,1.665863395,9,9
"9914",9914,0,0,6490342.41,446058.5845,6.105385303,1.665863395,-8,-8
"9915",9915,0,0,6490370.918,447090.6817,6.105385303,1.665863395,11,7
"9916",9916,0,0,6490332.962,448479.5495,6.105385303,1.665863395,-8,-8
"9917",9917,0,0,6490324.014,449642.7179,5.918439865,NA,7,7
"9918",9918,0,0,6490725.426,432156.8481,9.876173019,NA,61,63
"9919",9919,0,0,6490994.711,433891.5556,9.876173019,NA,-43,-59.5
"9920",9920,35.7427293984916,2,6490987.021,435063.5633,6.056911945,3.11247611,-75,-76.5
