"","grid_ID","cell_length","cell_area","dist_shore_m","num_trks","trk_length_sum_m","trk_length_sum_km","stand_trk_length_m"
"11162",11162,2839.35540439,151842.539366,53.4533990256,0,0,0,0
"11163",11163,3729.09581273,549294.301833,178.420023208,0,0,0,0
"11164",11164,3521.86912515,637944.765606,266.660916783,0,0,0,0
"11165",11165,3213.71941412,506790.212635,237.039787506,0,0,0,0
"11166",11166,1698.06483217,147923.480774,139.673239607,0,0,0,0
"11167",11167,483.651537437,11080.6314985,37.2304088583,0,0,0,0
"11168",11168,3453.32641371,657344.60565,338.267199876,38,39275.4008821,39.2754008821,0.0597485710607809
"11169",11169,3360.1172508,648778.9206,446.517611362,38,26707.938912,26.707938912,0.0411664714496274
"11170",11170,2836.14408718,394105.53498,252.654222379,0,0,0,0
"11171",11171,3299.82733259,508876.142881,341.857485828,0,0,0,0
"11172",11172,2103.73804713,186101.494567,175.130163268,0,0,0,0
"11173",11173,4038.16805081,425510.811994,138.777565305,0,0,0,0
"11174",11174,3409.20297825,333642.862805,176.20042366,2,1069.62702019,1.06962702019,0.00320590409516763
"11175",11175,3726,781550,677.280422415,111,47333.181348,47.333181348,0.0605632158505534
"11176",11176,3726,781550,1172.8168956,703,554174.473819,554.174473819,0.709071043207728
"11177",11177,3726,781550,1858.25107891,1061,1204544.84689,1204.54484689,1.54122557339901
"11178",11178,3726,781550,1999.51562194,733,623877.550352,623.877550352,0.798256733864756
"11179",11179,3726,781550,1604.64019357,178,109664.741125,109.664741125,0.140316986917024
"11180",11180,3726,781550,1782.65802143,46,27249.6399412,27.2496399412,0.0348661505229352
"11181",11181,3726,781550,1516.25770807,12,7694.23794936,7.69423794936,0.00984484415502527
"11182",11182,3692.21377553,778855.77882,576.03317713,2,907.189351031,0.907189351031,0.00116477193300848
"11183",11183,3870.89543353,706711.008867,240.323193089,3,1925.63496085,1.92563496085,0.00272478415744107
"11184",11184,3726,781550,1321.84248171,120,77695.4936644,77.6954936644,0.0994120576602904
"11185",11185,2672.64769641,451780.584821,362.018623058,0,0,0,0
"11186",11186,1385.04132958,76425.9107018,92.4166402185,0,0,0,0
"11187",11187,3681.84779215,777457.872656,635.33273348,0,0,0,0
"11188",11188,3726,781550,966.116159394,0,0,0,0
"11189",11189,2074.54695621,245261.591661,160.875573179,0,0,0,0
"11190",11190,457.718256914,6287.52142221,0,0,0,0,0
"11191",11191,3289.28972686,152308.103535,0,0,0,0,0
"11192",11192,3876.64431136,660905.728325,333.180549553,0,0,0,0
"11193",11193,3341.70265507,313744.330777,143.944803633,0,0,0,0
"11194",11194,3222.4929152,346342.07047,104.18618327,0,0,0,0
"11195",11195,3677.84666511,773229.022268,360.930149894,0,0,0,0
"11196",11196,2297.5839447,321088.6525,508.707786925,0,0,0,0
"11197",11197,2400.41743875,256042.119729,117.026884122,17,5421.70080299,5.42170080299,0.0211750348291462
"11198",11198,3676.34320527,776731.817206,631.975116082,50,68811.0794684,68.8110794684,0.0885905249973175
"11199",11199,2553.2379307,306737.42065,246.968700865,0,0,0,0
"11200",11200,642.350381172,17471.8465921,43.149753268,0,0,0,0
"11201",11201,3532.55622104,706103.976417,444.20882555,3,1099.22820644,1.09922820644,0.00155675119125917
"11202",11202,3632.66914825,739508.748187,469.539052413,10,7115.32744261,7.11532744261,0.00962169475351594
"11203",11203,3599.99424844,731355.785233,387.057820559,10,7987.67771644,7.98767771644,0.0109217399762487
"11204",11204,3726,781550,634.620607639,21,15329.8628333,15.3298628333,0.0196146923847483
"11205",11205,3732.56005474,781145.271854,345.09158067,345,152360.923942,152.360923942,0.195048129242824
"11206",11206,3726,781550,1222.47816572,1261,1078269.25774,1078.26925774,1.37965486244002
"11207",11207,3726,781550,1715.53490037,1113,1170425.30462,1170.42530462,1.49756932329346
"11208",11208,3726,781550,1488.88625014,477,347401.816,347.401816,0.444503635084128
"11209",11209,3726,781550,1386.09914018,139,125786.602629,125.786602629,0.160945048466509
"11210",11210,3726,781550,992.149076284,109,112753.611736,112.753611736,0.144269223640202
"11211",11211,3726,781550,1261.53777161,96,47444.6609275,47.4446609275,0.0607058549389035
"11212",11212,3726,781550,1185.23864417,10,4573.38917469,4.57338917469,0.00585169109422302
"11213",11213,3317.61746943,534646.467387,310.130626263,0,0,0,0
"11214",11214,2760.09819988,441617.411191,300.857131413,2,1013.82285614,1.01382285614,0.00229570399728085
"11215",11215,3726,781550,1128.32408951,117,76304.7610969,76.3047610969,0.0976326032843708
"11216",11216,2518.68239741,405090.194333,317.653958503,0,0,0,0
"11217",11217,846.10971744,27319.5054536,53.6730519367,0,0,0,0
"11218",11218,3716.33794415,759598.748668,549.630726181,0,0,0,0
"11219",11219,3726,781550,915.376991695,0,0,0,0
"11220",11220,2637.39672171,288483.583446,81.6428204611,0,0,0,0
"11221",11221,2890.42054282,429397.728251,216.570719852,0,0,0,0
"11222",11222,2635.95311262,96265.9763151,0,0,0,0,0
"11223",11223,1967.28050844,197724.877549,170.997415332,0,0,0,0
"11224",11224,1717.1537026,113437.545128,74.7716175388,0,0,0,0
"11225",11225,3726,781550,567.775908101,48,67820.6286186,67.8206286186,0.0867770822322308
"11226",11226,3373.89507928,659860.176598,441.079500161,22,7842.24985556,7.84224985556,0.0118847145708835
"11227",11227,773.970664066,10291.2917574,26.1917062689,0,0,0,0
"11228",11228,1643.62875475,74653.0025568,65.9524322052,0,0,0,0
"11229",11229,3516.83632791,557471.7464,265.094259945,7,2328.50860423,2.32850860423,0.00417690872993452
"11230",11230,3726,781550,759.991884345,37,29421.2356233,29.4212356233,0.0376447260230312
"11231",11231,3726,781550,897.717074443,59,53803.8899933,53.8038899933,0.0688425436546606
"11232",11232,3726,781550,911.39107965,175,123933.285084,123.933285084,0.158573712601881
"11233",11233,3726,781550,1213.7707267,863,618443.380847,618.443380847,0.79130366687608
"11234",11234,3726,781550,961.868749191,1555,1463259.54493,1463.25954493,1.87225327225385
"11235",11235,3726,781550,1643.78704772,915,754255.976814,754.255976814,0.9650770607306
"11236",11236,3726,781550,1585.08508248,230,163690.031498,163.690031498,0.209442814276758
"11237",11237,3726,781550,929.820475312,68,46471.4693451,46.4714693451,0.0594606478729448
"11238",11238,3726,781550,797.990449863,17,11513.6371236,11.5136371236,0.0147317985075811
"11239",11239,3759.19309465,780103.535966,384.233662305,20,4270.36840225,4.27036840225,0.00547410466094352
"11240",11240,3726,781550,904.642469064,111,99580.2877056,99.5802877056,0.12741384134809
"11241",11241,3726,781550,924.931074734,47,15512.5032991,15.5125032991,0.0198483824439895
"11242",11242,2221.3911822,255210.032522,169.131275866,0,0,0,0
"11243",11243,2925.16144242,514239.702342,387.241804573,6,1839.10943538,1.83910943538,0.00357636609348549
"11244",11244,3726,781550,878.374491343,118,77208.221251,77.208221251,0.0987885883833408
"11245",11245,2148.84037392,259073.07385,199.045054867,0,0,0,0
"11246",11246,1960.51581103,97692.6932941,61.5950738854,0,0,0,0
"11247",11247,3726,781550,679.62841424,0,0,0,0
"11248",11248,3726,781550,1118.42985884,0,0,0,0
"11249",11249,2938.72034973,555368.214549,412.818572082,0,0,0,0
"11250",11250,3442.9568622,586533.459005,367.970731078,0,0,0,0
"11251",11251,1012.27981831,40290.2552268,47.3543113166,0,0,0,0
"11252",11252,996.272279624,28742.4779256,40.6081555628,0,0,0,0
"11253",11253,119.280927863,572.186798133,7.62206774381,0,0,0,0
"11254",11254,3733.19233005,486333.911174,154.430061057,49,29803.0101098,29.8030101098,0.0612809623697763
"11255",11255,3671.00325516,755239.848088,552.697330912,54,48865.7845237,48.8657845237,0.0647023387966232
"11256",11256,1096.82868131,39406.9860836,38.5524587883,0,0,0,0
"11257",11257,135.838169567,818.287163926,10.4570576505,0,0,0,0
"11258",11258,3175.52418496,566987.67447,379.393032855,0,0,0,0
"11259",11259,3806.25038164,707791.293947,257.332277322,17,4743.04433468,4.74304433468,0.00670119055608949
"11260",11260,3726,781550,676.15536619,61,47682.4311179,47.6824311179,0.0610100839586719
"11261",11261,3726,781550,1240.1995006,162,107892.748823,107.892748823,0.138049707405796
"11262",11262,3726,781550,1494.38797773,555,388048.843761,388.048843761,0.496511859460047
"11263",11263,3726,781550,1502.40436818,1343,1196761.41363,1196.76141363,1.53126660307082
"11264",11264,3726,781550,1772.22568006,1291,1202950.6542,1202.9506542,1.53918579003263
"11265",11265,3726,781550,1595.46662601,497,284147.553641,284.147553641,0.363569258065383
"11266",11266,3726,781550,1639.78789501,70,52858.0893617,52.8580893617,0.0676323835476937
"11267",11267,3726,781550,1194.41476057,18,9831.36857352,9.83136857352,0.0125793213147207
"11268",11268,3587.12371568,738696.441465,456.950533493,3,1895.37146847,1.89537146847,0.00256583267777906
"11269",11269,3614.97393338,649964.714933,387.937380229,1,340.12747653,0.34012747653,0.000523301448087165
"11270",11270,3649.65585057,255094.880504,46.4439062847,0,0,0,0
"11271",11271,3693.79500224,779634.133739,653.055946882,69,16639.7039682,16.6397039682,0.0213429649217623
"11272",11272,3726,781550,950.910707004,118,93487.9486224,93.4879486224,0.119618640678651
"11273",11273,2492.07493026,303840.322754,219.782735949,0,0,0,0
"11274",11274,3570.57492262,628323.923548,381.755209132,63,22297.593514,22.297593514,0.0354874176811391
"11275",11275,3726,781550,676.018170655,112,63758.4407374,63.7584407374,0.0815794776244642
"11276",11276,1904.60227478,72887.5940791,0,0,0,0,0
"11277",11277,2893.90921948,472411.668711,324.734765619,0,0,0,0
"11278",11278,3726,781550,913.61792775,0,0,0,0
"11279",11279,3726,781550,1240.28840165,0,0,0,0
"11280",11280,3030.18144875,445748.191929,282.8562512,0,0,0,0
"11281",11281,557.013786828,13820.5270222,42.6336547193,0,0,0,0
"11282",11282,3510.86593491,715603.994817,469.930804789,0,0,0,0
"11283",11283,3499.20151452,598788.654528,225.57443941,0,0,0,0
"11284",11284,2871.24940156,255331.569347,104.804807772,0,0,0,0
"11285",11285,1102.59560007,47477.7410617,79.6004697345,0,0,0,0
"11286",11286,2795.6989423,505133.640596,411.35260803,5,1276.17004166,1.27617004166,0.00252640081574109
"11287",11287,3726,781550,829.669527628,60,84584.5801366,84.5845801366,0.108226703520696
"11288",11288,2354.11636467,354094.768072,278.129240867,2,673.42388467,0.67342388467,0.00190181822887897
"11289",11289,2729.97329399,227894.291582,141.783220004,1,381.035110643,0.381035110643,0.00167198181226008
"11290",11290,2972.9465154,322474.560241,119.684637883,1,593.26144884,0.59326144884,0.00183971550622979
"11291",11291,2878.75986787,353406.062509,242.887519763,1,649.386283136,0.649386283136,0.00183750747942945
"11292",11292,3702.87963172,778354.75453,615.461561086,25,11643.052827,11.643052827,0.0149585426943663
"11293",11293,3726,781550,779.778133631,162,103438.089819,103.438089819,0.132349932594204
"11294",11294,3726,781550,1207.76579195,497,357670.222163,357.670222163,0.457642149783123
"11295",11295,3726,781550,1643.39441267,764,772787.960753,772.787960753,0.988788894828226
"11296",11296,3726,781550,1131.73475352,1167,1236836.17001,1236.83617001,1.58254260125392
"11297",11297,3726,781550,1013.46328036,907,565626.731,565.626731,0.72372430554667
"11298",11298,3726,781550,1708.3989624,108,66324.9915335,66.3249915335,0.0848634016166592
"11299",11299,3726,781550,1265.40563542,18,13567.4014991,13.5674014991,0.0173596078294415
"11300",11300,3726,781550,1028.11178507,3,1862.59931025,1.86259931025,0.00238321196372593
"11301",11301,3726,781550,976.382635523,1,477.75969407,0.47775969407,0.00061129767010428
"11302",11302,2815.10021389,332553.037751,147.930959107,1,668.45189992,0.66845189992,0.00201006102497402
"11303",11303,1297.88197674,66559.573421,88.1835158846,0,0,0,0
"11304",11304,3524.48416596,701498.232876,535.253181305,0,0,0,0
"11305",11305,3726,781550,953.35915306,118,79233.2981993,79.2332981993,0.101379691893417
"11306",11306,3956.71592763,739859.688795,310.952400568,115,82729.3935635,82.7293935635,0.11181767950926
"11307",11307,3725.48820445,781549.371975,652.180768627,112,103721.998989,103.721998989,0.132713303481892
"11308",11308,3709.7480334,781150.922261,661.637918772,54,20722.2941238,20.7222941238,0.0265279007337281
"11309",11309,1327.85333901,59394.2217537,81.5061194702,0,0,0,0
"11310",11310,612.396305497,9374.36300823,27.0850864897,0,0,0,0
"11311",11311,3553.52075295,750993.828789,502.590259419,0,0,0,0
"11312",11312,3726,781550,1035.41197509,0,0,0,0
"11313",11313,3726,781550,1240.40139256,0,0,0,0
"11314",11314,2787.97964806,434213.196691,287.610959992,0,0,0,0
"11315",11315,2649.51879026,400868.316595,256.611507095,0,0,0,0
"11316",11316,4074.38967942,294427.880936,0,0,0,0,0
"11317",11317,3250.17229034,298219.7464,109.801372837,0,0,0,0
"11318",11318,4615.82725673,561086.733188,130.674902533,0,0,0,0
"11319",11319,2562.16386512,351440.917557,199.049931305,0,0,0,0
"11320",11320,3726,781550,1003.20303713,63,84719.6498904,84.7196498904,0.108399526441558
"11321",11321,2635.38439825,431415.068252,346.524170294,34,8796.89351726,8.79689351726,0.0203907887429688
"11322",11322,1280.8155427,29541.4076206,0,0,0,0,0
"11323",11323,3521.9872075,361136.119936,98.4781884708,43,6265.29357777,6.26529357777,0.0173488422561563
"11324",11324,3670.03676893,752166.053267,375.389855523,276,245488.806451,245.488806451,0.326375812075977
"11325",11325,3669.93405713,750618.934402,485.045524037,373,275246.302442,275.246302442,0.366692458485985
"11326",11326,3677.81543324,722471.14709,433.088475771,221,100228.062849,100.228062849,0.138729502558964
"11327",11327,3726,781550,1071.01401083,584,441769.909806,441.769909806,0.565248429154884
"11328",11328,3726,781550,1398.87018615,708,652013.306806,652.013306806,0.834256678147271
"11329",11329,3726,781550,1796.54683997,662,594775.029395,594.775029395,0.761019806020088
"11330",11330,3726,781550,1035.50625809,932,828414.607369,828.414607369,1.05996367138251
"11331",11331,3726,781550,585.476059377,468,232321.685363,232.321685363,0.297257610342269
"11332",11332,3735.6497892,779460.3882,416.680086955,22,10314.0096794,10.3140096794,0.0132322435309613
"11333",11333,3726,781550,1402.10458386,1,648.599688431,0.648599688431,0.000829888923844924
"11334",11334,3726,781550,843.319368251,0,0,0,0
"11335",11335,3726,781550,489.092368119,1,149.435131941,0.149435131941,0.000191203546722539
"11336",11336,3726,781550,719.411350711,1,996.776462049,0.996776462049,0.00127538412391914
"11337",11337,1699.94330186,105179.23891,80.5694990258,0,0,0,0
"11338",11338,3526.55799309,705970.849218,514.851780285,0,0,0,0
"11339",11339,3749.82012989,774707.554591,375.305378585,3,588.565124183,0.588565124183,0.000759725551525992
"11340",11340,3726,781550,767.267495454,89,68138.8996061,68.1388996061,0.0871843127197236
"11341",11341,3726,781550,1103.53716209,74,44585.130265,44.585130265,0.0570470606679035
"11342",11342,3568.4678339,678923.455484,489.589048886,4,455.729773508,0.455729773508,0.000671253540921065
"11343",11343,3551.47404366,651047.437407,356.998805383,0,0,0,0
"11344",11344,3726,781550,462.694814304,0,0,0,0
"11345",11345,3726,781550,1297.21156988,0,0,0,0
"11346",11346,3445.63384456,601667.530423,328.042956335,0,0,0,0
"11347",11347,319.628667539,755.888390055,2.45227856263,0,0,0,0
"11348",11348,1089.47977954,31045.1702944,58.0695254468,0,0,0,0
"11349",11349,1915.61503267,165479.431704,70.6613178401,0,0,0,0
"11350",11350,3726,781550,759.821606003,61,36585.8210332,36.5858210332,0.0468118751624336
"11351",11351,3954.00420244,714753.655912,253.592211777,138,128577.599278,128.577599278,0.179890789245337
"11352",11352,3942.18289167,712316.849802,213.314814075,359,235119.047655,235.119047655,0.330076492954442
"11353",11353,3726,781550,562.232360619,557,535893.825219,535.893825219,0.685680794855096
"11354",11354,3726,781550,924.192165204,541,452562.096956,452.562096956,0.579057126167232
"11355",11355,3726,781550,880.565502611,811,639658.434026,639.658434026,0.818448511324931
"11356",11356,3726,781550,835.318505677,856,756678.900814,756.678900814,0.968177212992131
"11357",11357,3726,781550,1652.23486538,568,410018.570142,410.018570142,0.524622314812872
"11358",11358,3726,781550,2029.70679107,265,170282.942528,170.282942528,0.217878501091421
"11359",11359,3726,781550,1391.79747953,782,554892.073853,554.892073853,0.70998921867187
"11360",11360,3726,781550,486.392882109,524,247093.459934,247.093459934,0.31615822395752
"11361",11361,3389.99699961,496839.629896,239.675553969,9,2048.9940624,2.0489940624,0.00412405520636287
"11362",11362,3247.33832395,465040.107271,341.372062404,1,160.569668128,0.160569668128,0.00034528133298066
"11363",11363,3726,781550,1258.1192615,0,0,0,0
"11364",11364,3823.3540393,778324.647956,570.722921125,0,0,0,0
"11365",11365,4510.82575188,759142.905202,445.307597188,1,1146.21167707,1.14621167707,0.00150987603152927
"11366",11366,3467.01430938,678899.174749,373.131532231,0,0,0,0
"11367",11367,431.639630919,3523.78021851,12.7487434921,0,0,0,0
"11368",11368,1221.02738489,28108.8095495,31.7822185346,0,0,0,0
"11369",11369,3689.08705724,779351.665058,646.421922161,0,0,0,0
"11370",11370,3204.21335464,368810.297206,187.170152601,0,0,0,0
"11371",11371,3505.0260038,705213.674396,468.410595718,1,1243.42350731,1.24342350731,0.00176318689278815
"11372",11372,3726,781550,1429.88255137,1,207.083434159,0.207083434159,0.000264965049144648
"11373",11373,3089.3911174,573215.216874,426.35150394,0,0,0,0
"11374",11374,1780.28361675,42142.3011783,59.818124928,0,0,0,0
"11375",11375,4157.2242026,625220.008027,367.607968586,0,0,0,0
"11376",11376,3726,781550,1470.21931915,0,0,0,0
"11377",11377,3729.22097268,769816.429101,579.392963089,0,0,0,0
"11378",11378,373.042792068,911.857801933,4.67552885888,0,0,0,0
"11379",11379,611.09578619,18567.6744098,49.3111963786,0,0,0,0
"11380",11380,3573.90735404,723911.833319,522.762971722,29,14759.1754961,14.7591754961,0.0203880843174395
"11381",11381,3726,781550,780.184792214,403,351585.96583,351.58596583,0.449857291062632
"11382",11382,3726,781550,796.229702076,616,599745.888403,599.745888403,0.767380063211567
"11383",11383,3726,781550,1121.67489956,389,406787.430897,406.787430897,0.520488044139211
"11384",11384,3726,781550,1078.58886284,454,439658.721962,439.658721962,0.562547146007293
"11385",11385,3726,781550,696.971476985,633,555263.982993,555.263982993,0.710465079640458
"11386",11386,3726,781550,1198.4722759,366,211011.52417,211.01152417,0.269991074365044
"11387",11387,3726,781550,2144.1370626,73,47483.7731426,47.4837731426,0.0607558993571748
"11388",11388,3726,781550,1931.38207685,439,206682.498238,206.682498238,0.264452048158147
"11389",11389,3726,781550,1002.44816672,700,487678.598564,487.678598564,0.623988994388075
"11390",11390,3460.02927706,447934.32586,247.06580212,16,3608.62959088,3.60862959088,0.00805615775024989
"11391",11391,517.41279128,5968.87744192,0,0,0,0,0
"11392",11392,3161.89147542,530778.899371,338.870837234,0,0,0,0
"11393",11393,3726,781550,1276.68280647,0,0,0,0
"11394",11394,3726,781550,742.45707677,1,967.32230254,0.96732230254,0.00123769727149894
"11395",11395,3726,781550,655.405334679,1,178.88929145,0.17888929145,0.000228890399142729
"11396",11396,2419.73364144,308267.101577,204.801500188,0,0,0,0
"11397",11397,1625.32471346,106614.724947,88.6250992896,0,0,0,0
"11398",11398,3726,781550,766.42569392,0,0,0,0
"11399",11399,1950.97380194,176483.416932,109.645579759,0,0,0,0
"11400",11400,2975.92493143,486996.861922,314.942604531,1,646.417044487,0.646417044487,0.0013273536136061
"11401",11401,3726,781550,1268.72090874,1,717.237959785,0.717237959785,0.000917712187044975
"11402",11402,2762.67849013,463258.409377,330.24446274,0,0,0,0
"11403",11403,759.814608233,7763.58893396,18.0390211817,0,0,0,0
"11404",11404,3132.08422475,347723.126496,191.390107478,0,0,0,0
"11405",11405,3417.5022902,560254.409223,216.48257621,0,0,0,0
"11406",11406,2444.7703341,188288.475054,117.429350171,0,0,0,0
"11407",11407,1528.76513048,118768.420489,144.846831907,0,0,0,0
"11408",11408,3690.9679204,779539.220634,638.799925514,0,0,0,0
"11409",11409,3726,781550,1265.79417146,0,0,0,0
"11410",11410,3445.71773254,622087.870127,410.686208581,0,0,0,0
"11411",11411,2977.12154151,419438.379706,214.219226275,16,2532.40111551,2.53240111551,0.00603759989079935
"11412",11412,3726,781550,683.870211746,212,159910.631831,159.910631831,0.204607039640458
"11413",11413,3726,781550,527.729207043,397,391016.464087,391.016464087,0.500308955392489
"11414",11414,3726,781550,847.482735688,335,345429.821863,345.429821863,0.441980451491267
"11415",11415,3726,781550,692.396894834,273,239112.903086,239.112903086,0.305947032289681
"11416",11416,4149.57429964,601554.518924,154.96917018,440,224272.824879,224.272824879,0.372822109756829
"11417",11417,3726,781550,956.605048233,784,513601.795559,513.601795559,0.657157949662849
"11418",11418,3726,781550,2119.76216354,119,68990.8576726,68.9908576726,0.0882744004511548
"11419",11419,3726,781550,1399.35786304,787,487994.923249,487.994923249,0.624393734564647
"11420",11420,3726,781550,641.873973297,331,116584.309028,116.584309028,0.149170634032372
"11421",11421,1824.55954095,119850.90948,94.4596678631,1,378.018854129,0.378018854129,0.00315407580776082
"11422",11422,1346.41926145,78793.1176807,70.1380154095,0,0,0,0
"11423",11423,3627.88868259,764369.826285,528.493166177,0,0,0,0
"11424",11424,3726,781550,775.957264791,1,638.997796074,0.638997796074,0.000817603219338494
"11425",11425,3726,781550,852.267888808,1,507.213797916,0.507213797916,0.00064898445130318
"11426",11426,3373.96258748,554778.897775,277.422217004,0,0,0,0
"11427",11427,484.377403538,11091.5208381,40.8353596951,0,0,0,0
"11428",11428,1996.80581321,209341.880301,145.359971972,0,0,0,0
"11429",11429,3726,781550,814.092245426,0,0,0,0
"11430",11430,1725.99719585,135924.151741,95.6323922085,0,0,0,0
"11431",11431,2550.6750842,382812.939834,291.46937628,1,122.734711484,0.122734711484,0.000320612755507224
"11432",11432,3726,781550,1168.14845016,1,577.712531938,0.577712531938,0.000739188192614676
"11433",11433,3033.62995578,473836.310834,280.111836306,0,0,0,0
"11434",11434,1069.93091671,40672.0788378,60.1009746374,0,0,0,0
"11435",11435,3467.29520008,662254.028495,307.094768527,0,0,0,0
"11436",11436,3726,781550,510.059502252,0,0,0,0
"11437",11437,3726,781550,727.095091556,0,0,0,0
"11438",11438,3618.31730486,747222.104029,419.044245873,0,0,0,0
"11439",11439,2516.60418533,79844.4743718,0,0,0,0,0
"11440",11440,2096.81730191,268571.633612,212.457876882,0,0,0,0
"11441",11441,3726,781550,973.026827108,0,0,0,0
"11442",11442,3726,781550,779.674509079,0,0,0,0
"11443",11443,2828.07919715,470512.271909,263.708198228,0,0,0,0
"11444",11444,780.545562894,31676.3158833,60.8259846161,0,0,0,0
"11445",11445,3435.39366071,571523.173904,314.396657694,9,3814.38837224,3.81438837224,0.00667407472943645
"11446",11446,4196.11999014,563473.968649,0,13,4468.65839434,4.46865839434,0.00793054984430634
"11447",11447,3864.46917977,741984.002002,225.117871506,17,16183.8282366,16.1838282366,0.0218115595389298
"11448",11448,3377.11202317,566367.184915,263.091373539,7,2513.37381362,2.51337381362,0.00443771087125608
"11449",11449,2156.76413258,232069.431949,205.229424472,0,0,0,0
"11450",11450,3726,781550,780.802930027,691,425058.722537,425.058722537,0.543866320180411
"11451",11451,3726,781550,1726.69366193,288,144042.846424,144.042846424,0.184304070659587
"11452",11452,3726,781550,987.423305703,799,515083.735,515.083735,0.659054104024055
"11453",11453,3361.86859646,574378.920789,323.823370968,15,1847.64287825,1.84764287825,0.00321676651314427
"11454",11454,71.7723353245,254.234611048,5.64773062567,0,0,0,0
"11455",11455,3359.15746004,403301.247921,120.575413238,0,0,0,0
"11456",11456,4396.62706778,751747.469078,353.054566883,1,310.673317021,0.310673317021,0.000413268191513878
"11457",11457,3744.56764458,780398.568436,598.419950178,1,835.538360045,0.835538360045,0.00107065593638838
"11458",11458,3491.72118092,697771.196929,384.91500273,0,0,0,0
"11459",11459,1296.07011426,76948.5756521,106.348492312,0,0,0,0
"11460",11460,2475.67389561,356643.759405,268.501695028,0,0,0,0
"11461",11461,3726,781550,678.351393543,0,0,0,0
"11462",11462,1538.78520424,77223.3515657,69.1292043292,0,0,0,0
"11463",11463,2339.41167286,318894.650799,214.577166102,0,0,0,0
"11464",11464,3726,781550,1067.96440854,0,0,0,0
"11465",11465,3079.69229881,573462.969238,437.24235799,0,0,0,0
"11466",11466,2501.52731385,166249.244727,85.1662647542,0,0,0,0
"11467",11467,3465.30495081,651943.116636,294.706807525,0,0,0,0
"11468",11468,3726,781550,830.192071515,0,0,0,0
"11469",11469,3726,781550,893.205839322,0,0,0,0
"11470",11470,3658.10262779,663746.673841,347.736210842,0,0,0,0
"11471",11471,3783.08806267,720127.588007,360.959800162,0,0,0,0
"11472",11472,3837.05598603,700000.329044,293.557278937,0,0,0,0
"11473",11473,3504.99518166,555968.772218,191.540947051,0,0,0,0
"11474",11474,2946.26387249,311404.987983,162.281074577,0,0,0,0
"11475",11475,3797.30187633,345534.780897,111.941067033,0,0,0,0
"11476",11476,3726,781550,1041.63618009,0,0,0,0
"11477",11477,3626.39495892,737106.618135,536.189306902,0,0,0,0
"11478",11478,677.433124916,18381.8244654,42.8054407653,0,0,0,0
"11479",11479,1049.63180179,26150.0136742,51.1924954821,0,0,0,0
"11480",11480,919.217271594,42090.8197514,77.2950660774,0,0,0,0
"11481",11481,3508.83503208,692492.340602,435.3689748,549,295305.610155,295.305610155,0.426438810714186
"11482",11482,3726,781550,1445.89730452,613,359437.573754,359.437573754,0.459903491464398
"11483",11483,3726,781550,715.24754351,684,356260.325415,356.260325415,0.455838174672126
"11484",11484,2135.51287593,127219.207834,87.3215604324,0,0,0,0
"11485",11485,3054.96344851,570350.668996,435.260208,0,0,0,0
"11486",11486,3726,781550,660.814342838,1,1146.21159399,1.14621159399,0.00146658767064167
"11487",11487,3828.79052776,710420.146401,298.066438362,0,0,0,0
"11488",11488,2162.27799291,201914.047846,137.831613656,0,0,0,0
"11489",11489,3305.0461588,558308.943969,355.916411634,0,0,0,0
"11490",11490,3465.45313159,667305.584962,440.547605662,0,0,0,0
"11491",11491,115.502245265,480.045955642,5.71478717555,0,0,0,0
"11492",11492,2302.89093997,320354.728229,241.859456866,0,0,0,0
"11493",11493,3726,781550,1105.2722996,0,0,0,0
"11494",11494,2803.13290292,471942.192235,359.994926564,0,0,0,0
"11495",11495,3078.40989514,311374.152969,176.919667826,0,0,0,0
"11496",11496,3664.20110485,776075.6899,469.713690547,0,0,0,0
"11497",11497,3726,781550,788.773895729,0,0,0,0
"11498",11498,3726,781550,561.025250808,0,0,0,0
"11499",11499,3649.99143741,739852.570004,313.887406662,0,0,0,0
"11500",11500,3525.5020919,373280.484228,112.013391523,0,0,0,0
"11501",11501,3919.02408324,190477.246296,0,0,0,0,0
"11502",11502,3044.64736142,289152.722081,139.997789931,0,0,0,0
"11503",11503,3668.84173063,670546.425357,265.766141511,0,0,0,0
"11504",11504,3726,781550,558.476162822,0,0,0,0
"11505",11505,3726,781550,405.602899268,0,0,0,0
"11506",11506,3726,781550,1118.51497565,0,0,0,0
"11507",11507,3164.92243075,554659.178064,402.825804328,0,0,0,0
"11508",11508,2901.00695489,471045.673563,330.287723791,374,195288.935376,195.288935376,0.414585986744831
"11509",11509,3726,781550,1307.09645878,837,664703.722983,664.703722983,0.850494175654789
"11510",11510,3763.34712786,762425.452246,529.234012102,321,114345.069833,114.345069833,0.149975410049803
"11511",11511,598.172875074,7807.47053168,16.7321536813,0,0,0,0
"11512",11512,2886.50971873,524759.341464,425.116739237,1,967.084224634,0.967084224634,0.00184290997457231
"11513",11513,3969.27160641,598285.976405,184.775542288,1,17.6511894462,0.0176511894462,2.95029302746874e-05
"11514",11514,1798.08487086,154604.886327,126.590014685,0,0,0,0
"11515",11515,1556.17320292,96475.2606825,105.00676554,0,0,0,0
"11516",11516,3701.32715541,773498.557304,569.453893899,0,0,0,0
"11517",11517,2651.90331145,319551.665415,200.692796101,0,0,0,0
"11518",11518,2419.57097663,365807.098905,293.56671011,0,0,0,0
"11519",11519,3726,781550,1158.89742357,0,0,0,0
